Abadox - The Deadly Inner War (U) [T+Spa.99_PaladinKnights];0;Shooter;1989;0;4521;Spain;;
Abarenbou Tengu (J);0;Shooter;1990;0;4522;Japan;;
Aces - Iron Eagle 3 (J);5980;Aerial fighting;????;0;17306;Japan;;
Action 52 (U) [!];0;Compilation;1991;0;4523;USA;;
Action in New York (E);5697;Shooter;????;0;17307;Europe;;
Action in New York (E) [T+Chi];5697;Shooter;????;0;17307;China;;
Addams Family, The (E) [!];0;Platform;1991;0;4530;Europe;;
Addams Family, The (U) [!];0;Platform;1991;0;4530;USA;;
Addams Family, The (U) [T+Ita1.0_Psyco];0;Platform;1991;0;4530;Italy;;
Addams Family, The (U) [T+Ita1.0_Psyco][a1];0;Platform;1991;0;4530;Italy;;
Addams Family, The (U) [T+Pol_www.romhackzone.glt.pl];0;Platform;1991;0;4530;Poland;;
Addams Family, The (U) [T+Por1.01_Kaji];0;Platform;1991;0;4530;Portugal;;
Addams Family, The (U) [T+Rus];0;Platform;1991;0;4530;Russia;;
Addams Family, The - Pugsley's Scavenger Hunt (E) (Prototype) [!];0;Platform;1993;0;4529;Prototype;;
Addams Family, The - Pugsley's Scavenger Hunt (U) [!p];0;Platform;1993;0;4529;USA;;
Addams Family, The - Pugsley's Scavenger Hunt (U) [T+FreBeta_Generation IX];0;Platform;1993;0;4529;France;;
Advanced Dungeons & Dragons - Dragon Strike (U) [!];0;Shooter;1992;0;4524;USA;;
Advanced Dungeons & Dragons - Dragons of Flame (J);0;Adventure;1992;0;4525;Japan;;
Advanced Dungeons & Dragons - Dragons of Flame (J) [T+Eng1.03_DvD_Trans];0;Adventure;1992;0;4525;USA;;
Advanced Dungeons & Dragons - Heroes of the Lance (J);0;Adventure;1990;0;4526;Japan;;
Advanced Dungeons & Dragons - Heroes of the Lance (U) [!];0;Adventure;1990;0;4526;USA;;
Advanced Dungeons & Dragons - Hillsfar (J);0;Adventure;1992;0;4527;Japan;;
Advanced Dungeons & Dragons - Hillsfar (U) [!];0;Adventure;1992;0;4527;USA;;
Advanced Dungeons & Dragons - Pool of Radiance (J);0;Adventure;1991;0;4528;Japan;;
Advanced Dungeons & Dragons - Pool of Radiance (U) [!p];0;Adventure;1991;0;4528;USA;;
Adventures in the Magic Kingdom (E) [!];0;Platform;1989;0;4531;Europe;;
Adventures in the Magic Kingdom (U) (Prototype) [!];0;Platform;1989;0;4531;Prototype;;
Adventures in the Magic Kingdom (U) [!];0;Platform;1989;0;4531;USA;;
Adventures of Bayou Billy, The (E) [!p];0;Action;1989;0;4532;Europe;;
Adventures of Bayou Billy, The (U) [!];0;Action;1989;0;4532;USA;;
Adventures of Bayou Billy, The (U) [T+Fre-Beta_ks151];0;Action;1989;0;4532;France;;
Adventures of Captain Comic, The (U) [!];0;Platform;1989;0;4533;USA;;
Adventures of Dino Riki, The (U) [!];0;Shooter;1989;0;4534;USA;;
Adventures of Gilligan's Island, The (U) [!];0;Adventure;1989;0;5038;USA;;
Adventures of Lolo (E) [!];0;Puzzle;1989;0;4535;Europe;;
Adventures of Lolo (J);0;Puzzle;1989;0;4535;Japan;;
Adventures of Lolo (U) [!];0;Puzzle;1989;0;4535;USA;;
Adventures of Lolo 2 (J);0;Puzzle;1989;0;4536;Japan;;
Adventures of Lolo 2 (U) [!p];0;Puzzle;1989;0;4536;USA;;
Adventures of Lolo 2 (U) [T+Fre];0;Puzzle;1989;0;4536;France;;
Adventures of Lolo 3 (U) [!p];0;Puzzle;1991;0;4537;USA;;
Adventures of Lolo 3 (U) [T+Ita1.0b_Dark_Schneider];0;Puzzle;1991;0;4537;Italy;;
Adventures of Rad Gravity, The (E) [!p];0;Platform;1990;0;4538;Europe;;
Adventures of Rad Gravity, The (U) [!];0;Platform;1990;0;4538;USA;;
Adventures of Rad Gravity, The (U) [T+Pol];0;Platform;1990;0;4538;Poland;;
Adventures of Rocky and Bullwinkle and Friends, The (U) [!];0;Platform;1992;0;4539;USA;;
Adventures of Tom Sawyer (U) [!];0;Platform;1989;0;4540;USA;;
After Burner (Unl) [!];0;Aerial fighting;1989;0;4541;Unlicensed;;
After Burner II (J);0;Aerial fighting;1989;0;4542;Japan;;
Ai Sensei no Oshiete - Watashi no Hoshi (J);0;Clairvoyance;1993;0;4543;Japan;;
Ai Senshi Nicol [p1];0;Action;????;0;4544;Pirate;;
Aigiina no Yogen - From The Legend of Balubalouk (J);0;Adventure;????;0;4545;Japan;;
Aigiina no Yogen - From The Legend of Balubalouk (J) [p1];0;Adventure;????;0;4545;Pirate;;
Aigiina no Yogen - From The Legend of Balubalouk (J) [T+Eng0.30_KP Hacks&Trans];0;Adventure;????;0;4545;USA;;
Air Fortress (J) [!];0;Shooter;1989;0;4546;Japan;;
Air Fortress (J) [T+Fre1.0beta];0;Shooter;1989;0;4546;France;;
Air Fortress (U) [!];0;Shooter;1989;0;4546;USA;;
Airwolf (E) [!p];0;Action;1988;0;4547;Europe;;
