Dino Wars;0;Action
Diogenes;0;Strategy
Dionakra;0;Action
Diosa de Cozumel, La - Ci-U-Than Trilogy I;0;Adventure
Dios de Nauru, El;0;Adventure
Diplo's World;0;Action
Director-2000;0;Strategy
Dirk Vander Wilt's Kasia;0;Action
Dirtcb;0;Strategy
Dirty Harry;0;Simulation
Disappearing Balls;0;Strategy
Disappear;0;Strategy
Disc;0;Action
Discard!;0;Strategy
Discoveries of the Deep;0;Educational
Discovering America;0;Educational
Discover Maze;0;Strategy
Discover Numbers;0;Educational
Discover Space;0;Educational
Discover the Great Ones;0;Strategy
Discovery- In the Steps of Columbus;0;Strategy
Discovery U.S. History and Geography;0;Educational
DiscTetrisb;0;Action
Discworld;0;Adventure
Discworld II- Missing presumed...!_;0;Adventure
Disenchanted;0;Adventure
Disk Crash;0;Action
Dismal Passages;0;Adventure
Dismal Passages - Part I- The Wicked Curse;0;Adventure
Disney's Aladdin;0;Action
Disney's Aladdin Beta Demo;0;Action
Disney's Aladdin Demo;0;Action
Disney's Aladdin;0;Trainer
Disney's Beauty and the Beast- Be Our Guest;0;Educational
Disney's Beauty and the Beast;0;Educational
Disney's die Schone und das Biest;0;Educational
Disney's Duck Tales- The Quest for Gold;0;Action
Disney's La Belle et la Bete;0;Educational
Disney's The Jungle Book;0;Action
Distant Promises vD2;0;Adventure
Ditch Day Drifter;0;Adventure
Dits and Dats;0;Strategy
Dive Bomber;0;Action
Diver 20000;0;Action
Dive- The Conquest of Silver Eye;0;Adventure
Dizzy;0;Action
Dizzy Dice;0;Simulation
Dizzy- Prince of the Yolkfolk;0;Action
Dizzy- Prince of the Yolkfolk;0;Trainer
Djinni Chronicles, The r2;0;Adventure
DJ Puff's Volcanic Capers;0;Action
DKA Challenge;0;Simulation
DNPCTris;0;Action
Dobbel;0;Strategy
Doc Defiant;0;Strategy
Docker;0;Strategy
Doctor Who Trivia Game Vol. 1;0;Strategy
Dodge-Ball;0;Action
Dodge J 2;0;Action
Dodgem;0;Action
Dogfight- 80 Years of Aerial Warfare;0;Simulation
Dogfight- 80 Years of Aerial Warfare;0;Trainer
Dogfight;0;Action
Dognapped!;0;Strategy
Dogs;0;Action
Dog Star;0;Adventure
DOH !!;0;Action
Doiley II;0;Strategy
Doka Pinball;0;Action
Dokkaebi-ga Ganda;0;Action
Dokuritu Sensou - Liberty or Death;0;Strategy
Dollars and Dinosaursb;0;Educational
Dolphin Boating Simulator;0;Simulation
Dolphin Fighter;0;Action
Dolphin Powerboating Simulator III, The;0;Action
Domain Country - The Game;0;Strategy
Dome Quest;0;Action
Domination;0;Strategy
Dominium;0;Strategy
Dominoes;0;Strategy
Domino Professor;0;Strategy
Domino;0;Strategy
Dominus;0;Strategy
Domovoy;0;Adventure
D.O.N.3d;0;Strategy
Donald Duck's Playgrounda;0;Educational
Donald Duck's Playgroundc;0;Educational
Donald Duck's Playgroundq;0;Educational
Donald's Alphabet Chase;0;Educational
¿Dónde está Carmen Sandiego_ ¡Búscala en el Cosmos!;0;Educational
¿Dónde está Carmen Sandiego_ ¡Búscala en el tiempo;0;Adventure
¿Dónde está Carmen Sandiego_ ¡Búscala por todo el mundo!;0;Adventure
¿Dónde está Carmen Sandiego_ ¡Búscala por todo el Mundo!;0;Adventure
Dongding Solitaire 777;0;Strategy
Doni's Mazes;0;Action
Donkey Kong;0;Action
Donkey Kong PC;0;Action
Don Quijote;0;Adventure
Don't Go Alone;0;Adventure
Doofus;0;Action
Doolhof;0;Strategy
DOOM 1.0 to 1.1 Patch;0;Action
DOOM 1.1 to 1.9 Patch;0;Action
DOOM 1.2 to 1.3 Beta Patch;0;Action
DOOM 1.2 to 1.666 Patch;0;Action
DOOM 1.2 to 1.9 Patch;0;Action
DOOM 1.666 to 1.9 Patch;0;Action
DOOM 1.8 to 1.9 Patch;0;Action
DOOM 1.9 to The Ultimate DOOM 1.9 Patch;0;Action
Doom2D;0;Action
DOOM;0;Action
DOOM Alpha;0;Action
DOOM Beta;0;Action
Doomdark's Revenge;0;Adventure
DOOM II- Hell on Eartha;0;Action
DOOM II- Hell on Earth;0;Action
DOOM II- Hell on Earth Beta;0;Action
DOOM II- Hell on Earth German;0;Action
DOOM Press Beta;0;Action
Dope Wars;0;Strategy
Doppleganger;0;Adventure
Doppy & Pru's Summer Holiday;0;Adventure
Doppy & Pru' Trilogy;0;Adventure
Doppyworld;0;Adventure
Doraon Neoguri;0;Action
Dork's Dreams;0;Action
Dormeur de l'Infini, Le;0;Adventure
Doron 1;0;Educational
DOS 6 Quiz;0;Educational
Dos chess;0;Strategy
DOS Defender;0;Action
Dosdorf - Vom Dorf zum Fremdenverkehrsort;0;Strategy
DOSMines;0;Strategy
Dosmine;0;Strategy
DOS-Minesweeper;0;Strategy
DOS Quadraz;0;Strategy
DOS Quiz;0;Educational
DosSchafkopf;0;Strategy
DOS Trivia Game;0;Strategy
Dos-V Pachinko;0;Simulation
Dot-Mania!;0;Educational
Dotso;0;Strategy
Dots;0;Strategy
Dot to Dot ABC's & 123's;0;Educational
Dot & Tot of Merryland;0;Adventure
Dot Trouble;0;Action
Dot Trouble Christmas Version;0;Action
Dot Troublese;0;Action
Dot Valley;0;Action
Dot Valleyse;0;Strategy
Double Agent;0;Action
Double Blocks;0;Action
Double Cross;0;Strategy
Double Dare;0;Strategy
Double-Deck Pinochle;0;Strategy
Double Dominoes;0;Strategy
Double Down Video Poker;0;Strategy
Double Dragon;0;Action
Double Dragon III- The Rosetta Stone;0;Action
Double Dragon III- The Rosetta Stone;0;Trainer
Double Dragon II- The Revenge;0;Action
Double Dribble;0;Action
Double Link;0;Action
Double Mind;0;Strategy
Doubles Pinochle;0;Strategy
DoubleSpyGuy;0;Action
Double Tetris;0;Action
Double Tetris vX;0;Action
Double Trouble;0;Action
Double Trouble;0;Strategy
Double-X Slots;0;Simulation
Doubolo;0;Strategy
Doutris;0;Action
Down Blocks;0;Action
Down by the Laituri;0;Strategy
Downhill Challenge;0;Action
Down Life's Road;0;Strategy
Down the Chute;0;Action
DPG Word Scramble;0;Strategy
Drachen von Laas;0;Adventure
Drací Historie;0;Adventure
Dracula Avontuur;0;Adventure
Dracula in London;0;Adventure
Dracula's Shadow;0;Action
Dracula Unleashed;0;Adventure
Dragcity U.S.A.A;0;Action
Dragcity U.S.A;0;Action
Dragcity U.S.A.;0;Action
Dragcity U.S.A.E;0;Action
Dragon Ball Z 2- The Death of Vegeta;0;Action
Dragonball Z - Millennium;0;Action
Dragon Dorado;0;Adventure
Dragon Fighter;0;Adventure
Dragon Fighter II;0;Adventure
Dragonfly;0;Action
Dragon Force;0;Adventure
D.R.A.G.O.N. Force;0;Strategy
Dragon III- The Legend of Zacharus;0;Adventure
Dragon Isles;0;Strategy
Dragon Life;0;Educational
Dragon Lord;0;Action
Dragonriders of Pern;0;Strategy
Dragons- A Challenge in Chivalry;0;Action
Dragons Bane- Mah Jongg II;0;Strategy
Dragon's Breath;0;Action
Dragon's Domain - Anniversary Edition;0;Adventure
Dragon's Domain III - Death Rising, The;0;Adventure
Dragon's Domain II - Restoration, The;0;Adventure
Dragons In Chocolate LandTb;0;Adventure
Dragon's Lair;0;Action
Dragon's Lair CD-ROM;0;Action
Dragon's Lair II- Escape from Singe's Castle;0;Action
Dragon's Lair III- The Curse of Mordread;0;Action
Dragon's Lair II- TimeWarp;0;Action
Dragonslayer;0;Adventure
Dragon's Mandate;0;Adventure
Dragons of Flame;0;Action
Dragonsphere;0;Adventure
Dragonspherec;0;Adventure
Dragonspherer;0;Adventure
Dragon Spirit- The New Legend;0;Action
Dragon's Power, The;0;Action
Dragons Shard;0;Adventure
Dragon;0;Strategy
DragonStrike;0;Action
Dragon Sword, The828459045;0;Adventure
Dragon Wars;0;Action
Dragonworld;0;Adventure
Dragon-World;0;Strategy
Drag;0;Strategy
Drak;0;Action
Drake Snake and the Secret Crypta;0;Action
Drake Snake and the Secret Crypt;0;Action
Drakkhen;0;Action
Draw Poker Machine;0;Strategy
Draw Poker;0;Strategy
DrawSome;0;Educational
Drazen Petrovic Basket;0;Action
Dr. CodeMaster;0;Strategy
DRCRYPTO;0;Strategy
Dr. Doodle VGA;0;Educational
Dr. Dumont's Wild P.A.R.T.I.;0;Adventure
Dreadnoughts;0;Strategy
Dream of Red Mansions of Fengyuebaojian;0;Strategy
Dream Prisoner;0;Adventure
Dreams;0;Adventure
Dream Team, The- 3 on 3 Challenge;0;Sports
Dream Warrior;0;Action
DreamWeb;0;Adventure
Dreamworld - Adventure;0;Action
Dream Zone;0;Adventure
Drear Cliff Manor;0;Adventure
D.R.E.D. Attack!;0;Adventure
Dr. Ed's 4D-Tic;0;Strategy
DressMeUp;0;Educational
Dr. Freud;0;Simulation
Driester;0;Action
Driller;0;Action
Driller;0;Strategy
Drilling Billy;0;Action
Drilling Billy;0;Trainer
Drive-In;0;Adventure
Driver;0;Action
Dr. J and Larry Bird Go One on One;0;Sports
Dr. Jummybummy's Space Adventure 2;0;Adventure
Dr. Mario;0;Strategy
Dr. Mind LITE;0;Strategy
Dr. Mind;0;Strategy
Dr. Motes' Colorbook;0;Educational
Dr. Mystik's Oracle;0;Simulation
Droids;0;Action
Droids;0;Strategy
Dr. Oiramb;0;Action
Drole d'ecole 4-5 ans;0;Educational
Drole d'ecole 5-7 ans;0;Educational
Drole d'ecole 7-11 ans;0;Educational
Drone;0;Action
Drop-Drop;0;Strategy
Drop 'Em;0;Action
Drop-It;0;Strategy
Dropper;0;Action
Dropsession;0;Strategy
DRroboWHOids;0;Action
Dr. Rudy 2;0;Action
Dr. Rudy;0;Action
Dr. Ruth's Computer Game of Good Sex;0;Educational
Dr. Sleeptite And The Nightmare Factory;0;Action
Dr. Spoc- Computer Psychiatrist;0;Simulation
Dr. Thorp's Mini Blackjack;0;Strategy
DrugKillers;0;Action
Druglord;0;Simulation
Drug Runner 3D;0;Action
Drug Wars;0;Action
Drug Wars;0;Adventure
Drug World PC;0;Strategy
Druid- Daemons of the Mind;0;Adventure
Drunkator - Raider of the Lost Shinys;0;Action
Dr. Wong's Jacks+ Video Poker;0;Strategy
Dschump!a;0;Action
Dschump!;0;Action
Dstroy;0;Action
Duck;0;Action
Duck Hunt;0;Action
Duck Mr. Duck;0;Action
Ducksoup;0;Adventure
Ducks;0;Strategy
Dudley Dilemma, A;0;Adventure
Duel 2000;0;Action
Duel 2;0;Action
Duel;0;Action
Dueling Dragons;0;Strategy
Dueling Starships vA.00.00;0;Action
Duel to the Death;0;Strategy
Duff;0;Action
Dugsy;0;Action
Duke Assault;0;Action
Duke Caribbean- Life's a Beach;0;Action
Duke- Nuclear Winter;0;Action
Duke Nukem 3D- Atomic Edition;0;Action
Duke Nukem 3DD;0;Action
Duke Nukem- Episode One- Shrapnel City;0;Action
Duke Nukem- Episode Three- Trapped in the Future!;0;Action
Duke Nukem- Episode Two- Mission- Moonbase;0;Action
Duke Nukem II;0;Action
Duke Nukem's Penthouse Paradise;0;Action
Duke Nukum- Episode One- Shrapnel City;0;Action
Duke Nukum- Episode One- Shrapnel Cityc;0;Action
Duke Nukum- Episode Three- Trapped in the Future!;0;Action
Duke Nukum- Episode Two- Mission- Moonbase;0;Action
Duke!ZONE for Duke Nukem 3D;0;Action
Dulles Tower;0;Simulation
Dune;0;Adventure
Dune III;0;Strategy
Dune II- The Battle for Arrakis;0;Strategy
Dune II- The Building of a Dynasty;0;Strategy
Dune II- The Building of a Dynasty;0;Trainer
Dungeona;0;Adventure
Dungeon;0;Adventure
Dungeon Adventure Game;0;Adventure
Dungeon Adventure Game v12;0;Adventure
Dungeonb;0;Adventure
DungeonB;0;Adventure
Dungeon Battle;0;Adventure
Dungeon Explorer- Dungeon of the Beast;0;Adventure
Dungeon Hack;0;Simulation
Dungeon Keeper;0;Strategy
Dungeon Master;0;Action
Dungeon Master's Assistant Volume 1- Encounters;0;Simulation
Dungeon Master's Assistant Volume 2- Characters & Treasures;0;Simulation
Dungeon of Aranak, The;0;Adventure
Dungeon of Death;0;Adventure
Dungeon of Doom;0;Adventure
Dungeon of Doomf;0;Adventure
Dungeon of Dunjin, The;0;Adventure
Dungeon of Shalan;0;Action
Dungeon Quest;0;Adventure
Dungeon Quest - Test Drive;0;Adventure
Dungeons of Doom;0;Adventure
Dungeons of Drakklor;0;Action
Dungeons of Grimlor II, The;0;Action
Dungeons of Grimlor, The;0;Action
Dungeons of Kairn;0;Adventure
Dungeons of Kremlin;0;Action
Dungeons of Kroz;0;Action
Dungeons Of Kroz II;0;Action
Dungeons of Moria, The;0;Adventure
Dungeons of Noudar;0;Adventure
Dungeon Thief vD.5;0;Action
Dunjax;0;Action
Dunjin;0;Adventure
Dunkle Schatten 2- Im Netzwerk Gefangen;0;Adventure
Dunkle Schatten;0;Adventure
Duox;0;Strategy
Duplix;0;Action
Duracell - Run the Bunny;0;Action
Durak;0;Strategy
Duromer;0;Educational
Dusk of the Gods;0;Adventure
Dustman;0;Strategy
Dutch Dapper IV- The Final Voyage r11;0;Adventure
Dvorak on Typing;0;Educational
Dylan Dog 01 - La Regina delle Tenebre;0;Action
Dylan Dog 02 - Ritorno al Crepuscolo;0;Action
Dylan Dog 03 - Storia di Nessuno;0;Action
Dylan Dog 04 - Ombre;0;Action
Dylan Dog 05 - La Mummia;0;Action
Dylan Dog 06 - Maelstrom;0;Action
Dylan Dog 07 - Gente Che Scompare;0;Action
Dylan Dog 08 - La Clessidra di Pietra;0;Action
Dylan Dog 09 - Il Male;0;Action
Dylan Dog 10 - I Vampiri;0;Action
Dylan Dog 11 - Il Marchio Rosso;0;Action
Dylan Dog 12 - Il Lungo Addio;0;Action
Dylan Dog 13 - I Killers Venuti dal Buio;0;Action
Dylan Dog 14 - Il Bosco degli Assassini;0;Action
Dylan Dog 15 - Inferni;0;Action
Dylan Dog 16 - Fantasmi;0;Action
Dylan Dog 17 - Il Cimitero Dimenticato;0;Action
Dylan Dog- Attraverso Lo Specchio - Part 1;0;Adventure
Dylan Dog- Attraverso Lo Specchio - Part 2;0;Adventure
Dylan Dog- Gli Uccisori;0;Action
Dylan Dog- Gli Uccisori;0;Trainer
Dyna Blaster;0;Action
Dynamicb;0;Action
Dynamic Reading;0;Educational
Dynamic - The Colonization of Jupiter;0;Action
DynaMine;0;Action
Dynamite Men;0;Action
Dynamof;0;Strategy
Dynamo;0;Strategy
Dynatech;0;Strategy
Dyna - The Dynamiter Rabbit;0;Action
Dyno-Quest;0;Strategy
D!Zone2 150;0;Action
Eagle Eye Mysteries;0;Adventure
Eagle Eye Mysteries in London;0;Adventure
Eagle's Rider;0;Action
Eagles;0;Simulation
EA Kids Theater;0;Adventure
Eamon;0;Adventure
Eamon Adventure Disk 1 - The Main Hall;0;Adventure
Eamon Adventure Disk 2 - The Ice Cave;0;Adventure
Eamon Adventure Disk 3 - Assault on the Clone Master;0;Adventure
Eamon Adventure Disk 4 - Quest For Trezore;0;Adventure
Eardis- Revolution Force;0;Action
Earl Weaver Baseball- Commissioner's Disk;0;Sports
Earl Weaver Baseball II- Commissioner's Disk;0;Sports
Earl Weaver Baseball II;0;Sports
Earl Weaver Baseball;0;Sports
Early Games;0;Educational
Early Games for Young Children;0;Educational
Early Games - Piece of Cake;0;Educational
Early Learning - First Letters & Words;0;Educational
Early Reader;0;Educational
Early Spanish;0;Educational
Earth 2140;0;Strategy
Earth InvasionA;0;Action
Earth Invasion;0;Action
Earth InvasionD;0;Action
Earth InvasionE;0;Action
Earthly Delights;0;Adventure
Earth Magic;0;Action
Earthquest;0;Educational
Earthrise;0;Adventure
Earth Shaker PC;0;Action
Earth Treks;0;Educational
Earthworm Jim 2;0;Action
Earthworm Jim;0;Action
East Front 1914;0;Strategy
East vs. West- Berlin 1948;0;Adventure
Easy-Play Yaht-Z;0;Strategy
Easy Street;0;Educational
Eat It;0;Action
Ebart;0;Action
Eblany piloty, bomby, samolyoty!;0;Action
Echelon;0;Adventure
Eclipse;0;Strategy
Eco-Adventures in the Oceans;0;Adventure
ECO - Ejercicios con ordenador;0;Educational
Eco-Kid - Amazonia Conection;0;Action
Eco-Kid - La senda de los elefantes;0;Action
Eco-Kid - Rescate en el Artico;0;Action
EcoMaster;0;Simulation
Econland-2001;0;Strategy
Eco Phantoms;0;Action
EcoQuest The Search for Cetus;0;Adventure
EcoQuest- The Search for Cetus;0;Adventure
Eco-Saurus;0;Educational
Écriture Automatique Anglais;0;Educational
Écriture Automatique Francais;0;Educational
Ecstatica;0;Action
EdChess;0;Strategy
Eddy & Co;0;Action
Eddy's Adventure;0;Action
Eden Blues;0;Action
Edge of the Abyss;0;Adventure
Educatabase;0;Educational
Edugame;0;Strategy
Edward Grabowski's The Blue & The Gray;0;Strategy
Edward O. Thorp's REAL BLACKJACK;0;Strategy
Eenzame Galgalad, De;0;Adventure
Eerie Estates;0;Action
EF 2000;0;Action
EGA Civil War Battle Set;0;Strategy
EGA Coloring Book;0;Educational
EGA Combat Gladiators Arena;0;Action
EGA Connect Four;0;Strategy
EGA EcoMaster;0;Simulation
EGA Four;0;Strategy
Ega Gammon;0;Strategy
EGA Gammon;0;Strategy
EGAINT;0;Action
EGA Mouse Painta;0;Educational
EGA Mouse Paint;0;Educational
EGA Poker;0;Strategy
EGA Puzzle;0;Strategy
EGA-Pyramid;0;Strategy
EGA-Roids;0;Action
EGA-Roidsc;0;Action
EGA Shogi;0;Strategy
EGA Slot;0;Simulation
EGA Slot v7;0;Simulation
EGA Snake;0;Action
EGA Solitaire;0;Strategy
EGA-Solitaire;0;Strategy
EGA-Spider;0;Strategy
EGA Trek;0;Strategy
EGAwalls;0;Simulation
EgawheelS;0;Strategy
EGA Word Eater;0;Action
Eggerland III;0;Strategy
EGGermon;0;Action
EGL-RISE- The Rise & Fall of the Human Race;0;Action
Ego Force;0;Action
Egyptian Solitaire;0;Strategy
Eight Ball Deluxe;0;Action
Eight Ball Deluxe;0;Trainer
Ein ganz normaler Schultag;0;Adventure
Einon Koulupäivä;0;Adventure
Einstein;0;Strategy
Ein;0;Strategy
Eishockey Manager;0;Sports
Eisplanet, Der;0;Adventure
EKG Teaching;0;Educational
El cetro del Sol;0;Adventure
Elder Scrolls, The- Arena;0;Action
Elder Scrolls, The- Arena Patch 02;0;Action
El desafio de Dunning Cross;0;Adventure
Eldim;0;Adventure
Election Day;0;Strategy
Election of Ecotopia;0;Strategy
Electrabot;0;Adventure
Electranoidr;0;Action
Electranoids;0;Action
Electric Crayon 3.0- Inspector Gadget- Safety Patrol;0;Educational
Electric Crayon 3.0- Super Mario Bros & Friends- When I Grow Up;0;Educational
Electric Crayon 3.1- At the Zoo;0;Educational
Electric Crayon 3.1- Super Mario Bros & Friends- When I Grow Up;0;Educational
Electric Crayon Deluxe- At the Zoo;0;Educational
Electric Crayon Deluxe- Teenage Mutant Ninja Turtles- World Tour;0;Educational
Electric Crayon- Dinosaurs are Forever, The;0;Educational
Electric Jigsaw;0;Strategy
Electric Reading Land;0;Educational
Electro Body;0;Action
Electro Body;0;Trainer
Electro Man;0;Action
Electron Havoc;0;Strategy
Electronic Aggravation;0;Strategy
Electronic Grammar- Parts of Speech;0;Educational
Electronic Monopoly Designer Kit, The;0;Strategy
Electronic Pinball;0;Action
Electronic Popple;0;Action
Elektronnyy psikholog;0;Simulation
Element Man;0;Educational
Elements;0;Strategy
El Enigma de Aceps;0;Adventure
Elephant Herding;0;Action
Elevator;0;Action
Elevators from Hell;0;Action
Elevators From Hells;0;Action
Elevens Solitaire Card Game;0;Strategy
Elf;0;Action
El-Fish;0;Simulation
Elf la aventura 1a parte;0;Adventure
Elfland - Gorgimer's Castle - Volume One;0;Action
Elf Quest;0;Adventure
Elf's Christmas Adventure, The;0;Adventure
Elicsir;0;Adventure
Eliminate;0;Strategy
Eliminator;0;Action
Elite;0;Action
Elite Forces;0;Action
Elite Plus;0;Simulation
Elite r2;0;Action
Eliza- Computer Therapistb;0;Simulation
Eliza;0;Simulation
Elkinloor;0;Adventure
El Octavo Pasajero;0;Adventure
El ultimo aventurero;0;Adventure
Elves '87;0;Adventure
Elvira II- The Jaws of Cerberus;0;Adventure
Elvira II- The Jaws of Cerberus;0;Trainer
Elvira- Mistress of the Dark;0;Adventure
Elvira- The Arcade Game;0;Action
Elysium;0;Strategy
Emerald Fantasy 2;0;Action
Emerald Hunt;0;Action
Emergency Mission;0;Action
Emeritus Pong;0;Action
Emilio Butragueno Futbol;0;Sports
Emilio Sanchez Vicario Grand Slam;0;Action
Emmanuelle- A Game of Eroticism;0;Adventure
E-Motion;0;Action
Emperor;0;Strategy
Empire!;0;Action
Empire Deluxe;0;Strategy
Empire of Angel;0;Strategy
Empire of the Over-Mind;0;Adventure
Empire Soccer 94;0;Sports
Empire;0;Strategy
Empire- The Wargame of the CenturyRB Release 1.1;0;Strategy
Empire- Wargame of the CenturyA;0;Strategy
Empire- Wargame of the CenturyB;0;Strategy
Empire- Wargame of the CenturyC;0;Strategy
EmuCamp World - Act I;0;Action
EmuCamp World - Act II;0;Action
Enchantasy- Quest for the Eternal Grimoire;0;Adventure
Enchanted Castle r1;0;Adventure
Enchanted Castle r2;0;Adventure
Enchanted Castle r3;0;Adventure
Enchanted Pinball;0;Action
Enchanter r10;0;Adventure
Enchanter r16;0;Adventure
Enchanter r29;0;Adventure
Encounter;0;Action
Encyclopedia of Chess Errors - Book 1;0;Educational
Encyclopedia of Chess Errors - Book 2;0;Educational
Encyclopedia of Chess Errors - Zugzwang;0;Educational
Encyclopedia of War- Ancient Battles;0;Strategy
Endgame;0;Adventure
Endless Horror;0;Action
Endless Night, The;0;Adventure
Endless Snakeb;0;Action
Enemy Lines;0;Action
Energieeinsparung im Altbau;0;Strategy
Energie-Manager;0;Educational
Energies;0;Action
Engineering Jones and the Time Thieves of DSPea;0;Adventure
England Championship Special;0;Sports
Enhanced;0;Adventure
Enhanced Morph;0;Action
Enigma;0;Action
Enigmacross;0;Strategy
Enigma;0;Strategy
En la Cima del Buho Maldito;0;Adventure
En la Sima del Buho Malditol;0;Adventure
Enrak Adventure;0;Adventure
Entierro, El;0;Adventure
Entity;0;Action
Entity;0;Trainer
Entropy;0;Strategy
Enviro-Kids greifen ein, Die;0;Adventure
Environmental Emergencies;0;Educational
Eojjeonji Joheun Il-i Saenggil Geot Gateun Jeonyeok;0;Action
Eol!;0;Action
Ephesians 6-12;0;Action
Epic 2;0;Action
Epic;0;Action
Epic Baseball;0;Strategy
Epic Pinball;0;Action
Epic Pinball- Epic Pinball Pack 1;0;Action
Epic Pinball- Epic Pinball Pack 2;0;Action
Epic Pinball- Epic Pinball Pack 3;0;Action
Epidemic!;0;Strategy
Epsilon Games;0;Action
Equality 2;0;Strategy
Equilibriumcg;0;Strategy
Equipo A, El;0;Action
Eracha;0;Action
Eradicator Demo;0;Action
Erben der Erde- Die große Suche;0;Adventure
ERCRacko;0;Strategy
Eric Cantona Striker 2;0;Sports
Eric the Unready;0;Adventure
Ernie's Big Splash;0;Educational
Ernie's Magic Shapes;0;Educational
Escape;0;Action
Escape;0;Adventure
Escape from Atlantis;0;Adventure
Escape from Delirium;0;Adventure
Escape from Dr. Colosso;0;Action
Escape From Hell;0;Adventure
Escape from Markana 2;0;Strategy
Escape from Markana;0;Strategy
Escape from Mars;0;Adventure
Escape from Maya's Kingdom;0;Adventure
Escape from Monster-Castle;0;Action
Escape From Prison Island, The;0;Adventure
Escape from Ragor;0;Adventure
Escape from Ragor II- Megrim's Rache;0;Adventure
Escape from Soviet Science and Detention Base;0;Adventure
Escape From Tarabithia;0;Adventure
Escape From The ASCII Trolls;0;Adventure
Escape From the Eli;0;Adventure
Escape from the Planet of the Robot Monsters;0;Action
Escape Sub!;0;Action
Escoba, La;0;Strategy
Es no Hoteishiki;0;Adventure
Esnuka;0;Sports
Espada Sagrada, La;0;Action
Espionage;0;Strategy
ESPN Baseball Tonight;0;Sports
ESPN Espn2 Extreme Games;0;Sports
ESPN NBA Airborne '95;0;Sports
Essex;0;Adventure
E.S.S Mega;0;Simulation
Esz-kerek;0;Strategy
Etch a Sketch;0;Educational
Eternal Fight - Ninja 3, The;0;Action
Eternal Frost;0;Adventure
Eternal Prison;0;Action
Eternam;0;Adventure
Eternity's Blessing;0;Adventure
Ethnic Ware;0;Strategy
E.T.- No More Mr. Nice Alien;0;Action
Euchre for Slurps;0;Strategy
Euchre;0;Strategy
Euclid I;0;Strategy
Euijeok- Im Kkeokjeong;0;Action
EuroFighter 2005;0;Simulation
Europa!;0;Educational
European Championship 1992;0;Sports
European Champions;0;Sports
European Space Simulator;0;Strategy
European Super League;0;Strategy
Europe!;0;Educational
Europe! Geography Quiz Game;0;Educational
Euro Soccer;0;Sports
Euro-stad;0;Educational
EV4DE;0;Action
Evade;0;Action
Evasive Action;0;Action
Evasive Action - Duel for the Sky;0;Action
Evasive Maneuvers;0;Action
Even More Incredible Machine, The;0;Strategy
Everest Explorer;0;Simulation
Everest- The Ultimate Challenge;0;Simulation
Everybody Loves a Parade r2.1;0;Adventure
Everybody Loves a Parade r2.3;0;Adventure
Everyday;0;Adventure
Every Good and Perfect Gift;0;Action
Evets- The Ultimate Adventure;0;Adventure
Evidences;0;Educational
Evil Astroidea;0;Action
Evil Baron Lachie and the Amazing Marcos Kasomba;0;Action
Evil Crypt;0;Adventure
Evil Island's Richman;0;Strategy
Evolution;0;Action
Evolve! Lite;0;Simulation
EXchess;0;Strategy
Executioners;0;Action
Executive Suite;0;Strategy
Exodus- Journey to the Promised Land;0;Action
Exotic Car Showroom;0;Educational
Expeditionb;0;Strategy
Experiment;0;Educational
Expert Common Knowledge;0;Strategy
Explode Plus;0;Strategy
Exploding Atoms;0;Strategy
Explora II;0;Adventure
Explora III- Sous le Signe du Serpent;0;Adventure
Expunger;0;Action
Extase;0;Action
Exterminator;0;Action
Exterminator, The;0;Action
Extreme Assault;0;Action
Extreme Pinball;0;Action
Extreme Wrestling Simulator;0;Sports
EyAngband;0;Adventure
Eyeball;0;Action
Eye of Horus;0;Action
Eye of Horuss;0;Action
Eye of the Beholder;0;Action
Eye of the Beholder III- Assault on Myth Drannor;0;Simulation
Eye of the Beholder III;0;Simulation
Eye of the Beholder II- The Legend of Darkmoon;0;Adventure
Eye of the Beholder II- The Legend of Darkmoon;0;Simulation
Eye of the Beholder II- The Legend of Darkmoon version 1.1 Upgrade Patch;0;Adventure
Eye of the Storm;0;Action
Eye of the Storm;0;Trainer
F-117A Nighthawk Stealth Fighter 2.0;0;Action
F-117A Nighthawk Stealth Fighter 2.0 Interactive Demo;0;Action
F-117A Nighthawk Stealth Fighter;0;Trainer
F-14 Tomcat;0;Action
F-14 Tomcat CD;0;Action
F-15 Strike Eagle;0;Action
F-15 Strike Eagle II;0;Action
F-15 Strike Eagle III;0;Simulation
F-16 Combat Pilot;0;Strategy
F-16 Early Deployment Airstrike Force;0;Action
F-19 Stealth Fighter - F-19 Roster Editor;0;Simulation
F-19 Stealth Fighter;0;Simulation
F-1;0;Action
F1 Eater Mania;0;Action
F1 Manager Professional;0;Strategy
F1 Manager;0;Strategy
F1 Simulator;0;Action
F1;0;Sports
F1;0;Trainer
F-22 Lightning II2;0;Action
F-29 Retaliator;0;Action
F40 Interceptor;0;Action
Fab Four;0;Strategy
Fable, A;0;Adventure
Fable;0;Adventure
Faceball;0;Action
Facemaker;0;Educational
FaceMaker - Golden Edition;0;Educational
Face Off!;0;Sports
Faceshooter;0;Action
Faces ...tris III;0;Strategy
FaceTrex;0;Strategy
Facing The Empire;0;Strategy
Factors;0;Action
Factory John;0;Strategy
Factory Works I;0;Strategy
FactPack;0;Educational
Facts in Action;0;Action
Fact Track;0;Educational
Fade to Black;0;Action
Fad, The;0;Action
Faery Tale Adventure- Book I, The;0;Adventure
Fahrenheit 451;0;Adventure
Fairlight Castle;0;Adventure
