150965|16-in-1 Super Card|16-in-1 Super Card||,Compilation|||||
69636A|Onigashima Pachinkoten|Onigashima Pachinkoten|Onigashima Pachinko Ten|,Slot machine|||||
3087AA|Operation C|Operation C||Various,Action,|1||Konami Industry Co. Ltd.|Ultra Software Corporation|1991
69644A|Osawagase! Penguin Boy|Osawagase! Penguin Boy|Osawagase Penguin Boy|,Arcade|||||
69645A|Othello|Othello||Strategy,|1||Kawada, Co. Ltd|Kawada, Co. Ltd|1990
69648A|Othello World|Othello World||,Puzzle|||Dice Co., Ltd.|Tsukuda Original|
69651A|Otogibanashi Taisen|Otogibanashi Taisen|||||||
69656A|Otto's Ottifanten - Baby Bruno's Nightmare|Otto's Ottifanten - Baby Bruno's Nightmare|||||||
69661A|Out Of Gas|Out of Gas||Race, Driving,Action,|1||Realtime Associates, Inc.|FCI|1992
69770A|Out To Lunch|Out to Lunch||Action,|||Mindscape International Ltd.|Mindscape International Ltd.|1993
69663A|Outburst|Outburst|Out Burst|,Fighting|||Engineering Animation Inc.|Hasbro Interactive, Inc.|
69666A|Oyatsu Quiz Mogu Mogu Q|Oyatsu Quiz Mogu Mogu Q|||||||
69805A|P-man Gb|P-Man GB|||||||
3431AA|Pac-attack|Pac-Attack||Puzzle-Game,|1||Namco Limited|Namco Hometek Inc.|1994
3387AA|Pac-in-time|Pac-in-Time||Action,Platform|1||Atreid Concept SA|Namco Hometek Inc.|1995
3129AA|Pac-man|Pac-Man|Ms. Pac-Man|Puzzle-Game,Action,|2||Namco Limited|Namco Limited|1991
69703A|Pac-panic|Pac-Panic||,Puzzle|||||
69691A|Pachi-slot Hisshou Guide Gb|Pachi-Slot Hisshou Guide GB||,Slot machine|||||
69692A|Pachi-slot Kids|Pachi-Slot Kids|Pachi-Slot Kids 2|,Slot machine|||||
69693A|Pachi-slot Kids 2|Pachi-Slot Kids 2||,Slot machine|||||
69694A|Pachi-slot Kids 3|Pachi-Slot Kids 3||,Slot machine|||||
69695A|Pachi-slot World Cup '94|Pachi-Slot World Cup '94||,Slot machine|||||
69671A|Pachinko Cr Daiku No Gen-san Gb|Pachinko CR Daiku no Gen-san GB|||||||
69674A|Pachinko Data Card - Chou Ataru-kun|Pachinko Data Card - Chou Ataru-kun|Pachinko Data Card - Chou Ataru Kun|,Other|||||
69677A|Pachinko Kaguya Hime|Pachinko Kaguya Hime|||||||
69678A|Pachinko Monogatari Gaiden|Pachinko Monogatari Gaiden|||||||
69679A|Pachinko Saiyuuki|Pachinko Saiyuuki|||||||
69680A|Pachinko Time|Pachinko Time||,Slot machine|||||
69686A|Pachio-kun|Pachio-kun|Pachio Kun|,Slot machine|||||
69689A|Pachio-kun - Game Gallery|Pachio-kun - Game Gallery|Pachio Kun - Game Gallery|,Slot machine|||||
69690A|Pachio-kun - Puzzle Castle|Pachio-kun - Puzzle Castle|Pachio Kun - Puzzle Castle|,Puzzle|||||
69687A|Pachio-kun 2|Pachio-kun 2|||||||
69688A|Pachio-kun 3|Pachio-kun 3|Pachio Kun|,Slot machine|||||
69708A|Painter Momopie|Painter Momopie|Painter Momo Pie|Action,Arcade||||Sigma Enterprises, Inc.|1990
69711A|Palamedes|Palamedes||Puzzle-Game,|2||Hot-B Co., Ltd., Natsu System|Hot-B Co., Ltd.|1990
69716A|Panel Action Bingo|Panel Action Bingo||Strategy,|||Locus|FCI, Inc.|1993
69717A|Panel No Ninja Kesamaru|Panel no Ninja Kesamaru|||||||
3159AA|Paperboy|Paperboy|Paperboy 2|Puzzle-Game,Action,|1||Atari, Inc.|Mindscape, Inc.|1990
3413AA|Paperboy 2|Paperboy 2||Sports,Action,|1||Mindscape, Inc.|Mindscape, Inc.|1992
69724A|Parasol Henbee|Parasol Henbee|||||||
70150A|Parasol Stars - Rainbow Islands 2|Parasol Stars: Rainbow Islands II||Action,|||||
3381AA|Parodius|Parodius|Parodius Da!|Shoot'em Up,Action,|1||Konami Co., Ltd.|Konami Co., Ltd.|1991
69727A|Parodius Da!|Parodius Da!||,Shooter|||||
69734A|Peetan|Peetan||Action,Puzzle,|1||Inter State|Kaneko|1991
69736A|Peke To Poko No Daruman Busters|Peke to Poko no Daruman Busters|||||||
3540AA|Penguin Land|Penguin Land||Action,Arcade|1||SEGA Enterprises Ltd.|SEGA of America, Inc.|1987
69753A|Penta Dragon|Penta Dragon||Shooter,|||Japan Art Media|Yanoman|1992
3669AA|Pga European Tour|PGA European Tour||Various,Sports,Simulation,|2||Unexpected Development|Malibu Games|1995
69757A|Pga Tour 96|PGA Tour 96|PGA Tour '96|Sports,|2||Unexpected Development|Electronic Arts|1995
69759A|Phantasm|Phantasm||Action,Platform|||Exocet Software|Exocet Software|1988
69761A|Phantom Air Mission|Phantom Air Mission||Simulation,|1||Imagineering Inc.|Activision|1992
69767A|Picross 2|Picross 2||Strategy,Puzzle-Game,|1||Creatures, Inc., Jupiter Corp.|Nintendo|1996
69785A|Pinball - 66hiki No Wani Daikoushin!|Pinball - 66hiki no Wani Daikoushin!||,Pinball|||||
69781A|Pinball Deluxe|Pinball Deluxe||Pinball,Compilation,|1||Spidersoft|GameTek UK Ltd.|1995
69782A|Pinball Dreams|Pinball Dreams||Action,Pinball,|1||Digital Illusions CE AB|GameTek, Inc.|1993
3642AA|Pinball Fantasies|Pinball Fantasies||Various,Pinball,Action,|1||Digital Illusions CE AB|GameTek, Inc.|1995
69783A|Pinball Mania|Pinball Mania||Pinball,Action,|1||Spidersoft Limited|GameTek UK Ltd.|1995
3433AA|Pinball - Revenge Of The Gator|Pinball: Revenge of the Gator||Pinball,|||Nintendo|Nintendo|1990
69789A|Pingu - Sekai De 1ban Genki Na Penguin|Pingu - Sekai de 1ban Genki na Penguin||,Arcade|||Tom Create|B-AI|1993
3618AA|Pinocchio|Pinocchio||Puzzle-Game,Action,|1||NMS Software Ltd.|Black Pearl Software|1996
69790A|Pipe Dream|Pipe Dream||Strategy,Puzzle-Game,|2||The Assembly Line|Bullet-Proof Software|1990
3351AA|Pit-fighter|Pit-Fighter|Pit Fighter|Fight,Action,|1||Atari Games Corporation|THQ Inc.|1992
3417AA|Pitman|Pitman||Puzzle-Game,|||Tristar|Tristar|1990
69799A|Play Action Football|Play Action Football||Sports,|2||TOSE|Nintendo|1990
166753|Plumpy|Plumpy|||||||
3305AA|Pocahontas|Pocahontas||Puzzle-Game,Action,|1||Teeny Weeny Games, Ltd.|GT Interactive Software Corp.|1995
69806A|Pocket Bass Fishing|Pocket Bass Fishing||,Fishing|||||
69807A|Pocket Battle|Pocket Battle||,Strategy|||||
69809A|Pocket Bomberman|Pocket Bomberman||Puzzle-Game,Action,|1||Hudson|Nintendo|1997
69810A|Pocket Camera|Pocket Camera|||||||
69816A|Pocket Densha|Pocket Densha||,Train simulator|||||
69819A|Pocket Family|Pocket Family||,Other|||||
69822A|Pocket Golf|Pocket Golf||,Golf|||Bottom Up Interactive|Bottom Up Interactive|
153194|Pocket Gt 2005|Pocket Gt 2005|||||||
69828A|Pocket Kanjirou|Pocket Kanjirou|||||||
69830A|Pocket Kyoro-chan|Pocket Kyoro-chan||,Breeding|||||
69831A|Pocket Love|Pocket Love|Pocket Love 2|,Other|||||
69832A|Pocket Love 2|Pocket Love 2||,Other|||||
69834A|Pocket Mahjong|Pocket Mahjong||,Mahjong|||||
69850A|Pokémon Green Version|Pokémon Green Version||Role playing games,|||Game Freak|Nintendo|1996
69861A|Pocket Puyo Puyo Tsuu|Pocket Puyo Puyo Tsuu|Pocket Puyo Puyo 2 Tsuu|,Puzzle|||||
69863A|Pocket Shougi|Pocket Shougi||,Puzzle|||||
69866A|Pocket Sonar|Pocket Sonar||,Arcade|||||
69867A|Pocket Stadium|Pocket Stadium||,Baseball|||||
141309|Pokémon - Red And Blue 2-in-1|Pokémon - Red And Blue 2-in-1|||||||
69972A|Pokémon Blue Version|Pokémon Blue Version||Role playing games,|2||Game Freak|Nintendo|1996
70017A|Pokémon Yellow - Special Pikachu Edition|Pokémon Yellow: Special Pikachu Edition||Role playing games,|||Nintendo|Game Freak|1998
69990A|Pokémon Red Version|Pokémon Red Version||Role playing games,|2||Game Freak|Nintendo|1996
167317|Pokémon Brown|Pokémon Brown||Adventure,Role-Playing,|1||Koolboyman||2004
166751|Pokemon Orange|Pokemon Orange|||||||
70021A|Pokonyan! - Yume No Daibouken|Pokonyan! - Yume no Daibouken||,Adventure|||||
70025A|Ponta To Hinako No Chindouchuu - Yuujou Hen|Ponta to Hinako no Chindouchuu - Yuujou Hen|Ponta to Hinako no Chindouchuu - Yuutou Hen|,Action|||||
3584AA|Pop Up|Pop Up||Action,Arcade|1||Bit Managers|Infogrames|1991
3440AA|Pop'n Twinbee|Pop'n Twinbee|Pop 'N TwinBee|Shoot'em Up,Action,|2||Konami Co., Ltd.|Konami Co., Ltd.|1990
70029A|Popeye|Popeye|Popeye 2|Action,Arcade|2||Sigma Enterprises, Inc.|Sigma Enterprises, Inc.|1982
70030A|Popeye 2|Popeye 2||Action,Platform|2||Copya System Ltd.|Activision|1991
70038A|Populous|Populous||Adventure,Strategy,|1||Bullfrog Productions, Ltd.|Electronic Arts, Inc.|1989
3685AA|Power Mission|Power Mission||Race, Driving,|1||Graphic Research Co., Ltd.|NTV International Corporation|1991
70044A|Power Pro Gb|Power Pro GB||,Baseball|||||
70049A|Power Racer|Power Racer||Action,Racing|2||Tecmo|Tecmo|1990
3182AA|Prehistorik Man|Prehistorik Man||Action|1||Titus France SA|Titus Software Corporation|1995
70063A|Pri Pri - Primitive Princess!|Pri Pri - Primitive Princess!||,Arcade|||||
3322AA|Primal Rage|Primal Rage||Fight,Action,|1||Atari Games Corporation|Time Warner Interactive Inc.|1995
3068AA|Prince Of Persia|Prince of Persia||Action,Platform|1||Broderbund Software|Virgin Games, Inc.|1992
109186|Prince Rainbow|Prince Rainbow|||||||
109187|Prince Yeh Rude|Prince Yeh Rude|Prince YehRude|,Puzzle|||||
70070A|Pro Mahjong Kiwame Gb|Pro Mahjong Kiwame GB||,Mahjong|||||
70075A|Pro Soccer|Pro Soccer||,Soccer|||||
70076A|Pro Wrestling|Pro Wrestling||,Wrestling|||TRY Co., Ltd.|Nintendo Co., Ltd.|
70079A|Probotector|Probotector|Probotector 2|,Action||||Konami - Palcom|1991
70080A|Probotector 2|Probotector 2||,Action|||Factor 5|Konami|1992
70087A|Prophecy - The Viking Child|Prophecy - The Viking Child|||||||
70104A|Purikura Pocket - Fukanzen Joshikousei Manual|Purikura Pocket - Fukanzen Joshikousei Manual||,Adventure|||||
70100A|Purikura Pocket 2 - Kareshi Kaizou Daisakusen|Purikura Pocket 2 - Kareshi Kaizou Daisakusen||,Adventure|||||
70103A|Purikura Pocket 3 - Talent Debut Daisakusen|Purikura Pocket 3 - Talent Debut Daisakusen||,Adventure|||||
70107A|Puyo Puyo|Puyo Puyo||Strategy,Puzzle-Game,|2||Compile|Banpresto|1994
70114A|Puzzle Bobble Gb|Puzzle Bobble GB||,Puzzle|||||
70116A|Puzzle Boy|Puzzle Boy|Puzzle Boy II|Puzzle-Game,|||Renovation Game|Telenet Japan Co., Ltd.|
70117A|Puzzle Boy 2|Puzzle Boy II|||||||
70119A|Puzzle Nintama Rantarou|Puzzle Nintama Rantarou||,Puzzle|||||
3704AA|Puzznic|Puzznic||Puzzle-Game,Strategy,|2||Taito Corporation|Taito Corporation|1990
70126A|Pyramids Of Ra|Pyramids of Ra||Action,Puzzle-Game,|||Source Research & Development Ltd.|Matchbox International Ltd|1991
3624AA|Q Billion|Q Billion||Puzzle-Game,Strategy,|2||SETA Corporation|SETA U.S.A., Inc.|1989
3435AA|Q*bert|Q*bert|Q-bert|Action,Arcade|1||D. Gottlieb & Co.|Parker Brothers|1992
3462AA|Qix|Qix||Puzzle-Game,Action,|2||Taito America Corporation|Nintendo of America Inc.|1990
65240A|Quarth|Quarth||Action,Puzzle|2||Konami Industry Co. Ltd.|Ultra Games|1990
167212|Quick Push|Quick Push|||||||
65241A|Quiz Nihon Mukashibanashi - Athena No Hatena|Quiz Nihon Mukashibanashi - Athena no Hatena|||||||
65242A|Quiz Sekai Wa Show By Shoubai!!|Quiz Sekai wa Show by Shoubai!!||,Quiz|||||
3356AA|R-type|R-Type|R-Type II|Shoot'em Up,Action,|1||Irem Corp.|Irem Corp.|1991
3258AA|R-type 2|R-Type II||Shoot'em Up,Action,|1||Irem|Irem|1992
70140A|Race Days|Race Days||Race, Driving,|2||Gremlin Interactive Limited|GameTek, Inc.|1994
3666AA|Race Drivin'|Race Drivin'||Various,|1||Atari Games Corporation|THQ Inc.|1993
70142A|Racing Damashii|Racing Damashii|Racing Tamashii|Race, Driving,|||Irem Corp.|Irem Corp.|
70147A|Radar Mission|Radar Mission||Strategy,|1||Nintendo Co., Ltd.|Nintendo of America Inc.|1990
3510AA|Raging Fighter|Raging Fighter||Fight,Action,|2||Konami Co., Ltd.|Konami Co., Ltd.|1993
109185|Railway|Railway||,Puzzle|||||
3637AA|Rampart|Rampart||Sports,Strategy,Action,|2||Atari Games Corporation|Jaleco Ltd.|1992
70157A|Ranma 1-2|Ranma 1-2|||||||
70158A|Ranma 1-2 - Kakugeki Mondou!!|Ranma 1-2 - Kakugeki Mondou!!|||||||
70159A|Ranma 1-2 - Netsuretsu Kakutou Hen|Ranma 1-2 - Netsuretsu Kakutou Hen|||||||
167207|Raven 3|Raven 3|Alien 3|,Adventure|||||
70171A|Ray-thunder|Ray-Thunder||,Action|||||
70176A|Red Arremer - Makai Mura Gaiden|Red Arremer - Makai Mura Gaiden|Red Arremer - Makai-Mura Gaiden|,Platform|||||
70179A|Red October O Oe!|Red October o Oe!|||||||
70192A|Ren And Stimpy Show, The - Veediots!|Ren & Stimpy Show, The - Veediots!||,Platform|||THQ|THQ|1993
70195A|Renju Club|Renju Club||,Puzzle|||||
70196A|Rentaiou|Rentaiou||,Bets|||||
3596AA|Reservoir Rat|Reservoir Rat||Platform,Puzzle,Shooter,|1||Tarantula Studios|Take 2 Interactive|1999
70210A|Riddick Bowe Boxing|Riddick Bowe Boxing||Sports,|2||Equilibrium, Inc.|Extreme Entertainment Group, Inc.|1994
70212A|Ring Rage|Ring Rage||Sports,|2||Taito|Natsume Co., Ltd.|1993
3302AA|Road Rash|Road Rash||Role playing games,Race, Driving,Action,|1||Electronic Arts, Inc.|Ocean Software Ltd.|2000
70214A|Roadster|Roadster||Race, Driving,|2||Tose Co., Ltd.|Tonkinhouse|1990
70219A|Robin Hood - Prince Of Thieves|Robin Hood - Prince of Thieves||Action / Adventure,Action,|1||Bits Studios|Virgin Interactive|1993
3207AA|Robocop|RoboCop||Shooter,Action,|1||Data East Corporation|Data East USA, Inc.|1988
3449AA|Robocop 2|RoboCop 2||Action|1||Painting by Numbers, Ltd.|Ocean Software Ltd.|1991
70228A|Robocop Vs. The Terminator|Robocop vs. The Terminator||Action,|1||Unexpected Development|Interplay Productions, Inc.|1994
70251A|Rock'n! Monster!!|Rock'n! Monster!!|Rock'n Monster!!|,Puzzle|||||
70243A|Rockman World|Rockman World|Rockman World 2|,Action|||||
70244A|Rockman World 2|Rockman World 2||,Action|||||
70245A|Rockman World 3|Rockman World 3||,Action|||||
70246A|Rockman World 4|Rockman World 4||,Action|||||
70247A|Rockman World 5|Rockman World 5||,Action|||||
70253A|Rod Land|Rod Land|Rodland|Action,Arcade|2||Jaleco|Jaleco|
70256A|Roger Clemens' Mvp Baseball|Roger Clemens' MVP Baseball|Roger Clemens MVP Baseball|,Baseball|||Sculptured Software, Inc.|LJN, Ltd.|
3531AA|Rolan's Curse|Rolan's Curse|Rolan's Curse II|Role playing games,Action,|2||NMK Co. Ltd.|American Sammy Corporation|1991
70263A|Rolan's Curse 2|Rolan's Curse 2||Action / Adventure,Action,|||NMK|American Sammy|1992
70280A|Rubble Saver|Rubble Saver|Rubble Saver II|,Platform|||||
70281A|Rubble Saver 2|Rubble Saver II|||||||
70296A|Sa-ga 2 - Hihou Densetsu|Sa-Ga 2 - Hihou Densetsu|||||||
70298A|Sa-ga 3 - Jikuu No Hasha|Sa-Ga 3 - Jikuu no Hasha|SaGa 3 - Jikuu no Hasha|,RPG|||||
70299A|Sagaia|Sagaia||Shooter,|1||Taito Corporation|Taito Corporation|1989
70300A|Saigo No Nindou|Saigo no Nindou|||||||
70303A|Saint Paradise - Saikyou No Senshi-tachi|Saint Paradise - Saikyou no Senshi-tachi|||||||
70309A|Sakigake!! Otoko Juku - Meioutou Kessen|Sakigake!! Otoko Juku - Meioutou Kessen|||||||
70312A|Same Game|Same Game||Puzzle-Game,|||||
70315A|Samurai Shodown|Samurai Shodown||Action,Fighting|2||TAKARA Co., Ltd.|TAKARA Co., Ltd.|1994
70320A|Sangokushi - Game Boy Ban|Sangokushi - Game Boy Ban|Sangokushi - GameBoy Han|,Strategy|||||
70321A|Sanrio Carnival|Sanrio Carnival|Sanrio Carnival 2|,Puzzle|||||
70322A|Sanrio Carnival 2|Sanrio Carnival 2||,Puzzle|||||
70325A|Sanrio Uranai Party|Sanrio Uranai Party||,Other|||||
70331A|Scotland Yard|Scotland Yard||,Strategy|||Ravensburger Interactive Media GmbH|Cryo Interactive Entertainment|1998
70337A|Sd Command Gundam - G-arms|SD Command Gundam - G-Arms||,Action|||||
70339A|Sd Gundam Gaiden - Lacroan' Heroes|SD Gundam Gaiden - Lacroan' Heroes||,Adventure|||||
70343A|Sd Gundam Sd Sengokuden - Kunitori Monogatari|SD Gundam SD Sengokuden: Kunitori Monogatari|||||||
70345A|Sd Hiryuu No Ken Gaiden|SD Hiryuu no Ken Gaiden|SD Hiryuu no Ken Gaiden 2|,Fighting|||||
70346A|Sd Hiryuu No Ken Gaiden 2|SD Hiryuu no Ken Gaiden 2||,Fighting|||||
70348A|Sd Lupin Sansei - Kinko Yaburi Daisakusen|SD Lupin Sansei - Kinko Yaburi Daisakusen|||||||
70350A|Sd Sengokuden 2 - Tenka Touitsu Hen|SD Sengokuden 2 - Tenka Touitsu Hen||,Strategy|||||
70351A|Sd Sengokuden 3 - Chijou Saikyou Hen|SD Sengokuden 3 - Chijou Saikyou Hen||,Strategy|||||
70353A|Sea Battle|Sea Battle||Strategy,|1||APh Technological Consulting|Mattel Electronics|1980
3663AA|Seaquest Dsv|SeaQuest DSV||Action,Shooter|1||Sculptured Software, Inc.|Black Pearl Software|1994
70354A|Seaside Volley|Seaside Volley||,Volleyball|||||
70358A|Seiken Densetsu|Seiken Densetsu||,Adventure|||Compac Inc.|Compac Inc.|
70362A|Selection - Erabareshi Mono|Selection - Erabareshi Mono||,RPG|||||
70359A|Selection I And 2|Selection I & II|||||||
70361A|Selection 2 - Ankoku No Fuuin|Selection II - Ankoku no Fuuin|||||||
70365A|Sengoku Ninja-kun|Sengoku Ninja-kun||,Adventure|||||
70370A|Sensible Soccer - European Champions|Sensible Soccer - European Champions||Sports / Soccer,Sports,|||||
3646AA|Serpent|Serpent||Action,Arcade|2||Naxat Soft|Taxan USA Corp.|1990
3306AA|Shanghai|Shanghai|Shanghai Pocket|Puzzle-Game,Strategy,|2||Activision, Inc.|Activision, Inc.|1986
3373AA|Shanghai Pocket|Shanghai Pocket||Role playing games,Strategy,Action,|2||Sun Corporation|Sun Corporation|1999
70383A|Shaq Fu|Shaq Fu||Action,Fighting|2||Unexpected Development|Black Pearl Software|1995
70397A|Shikinjou|Shikinjou||,Puzzle|||||
70398A|Shin Keiba Kizoku Pocket Jockey|Shin Keiba Kizoku Pocket Jockey|||||||
70404A|Shin Nihon Pro Wrestling - Toukon Sanjuushi|Shin Nihon Pro Wrestling - Toukon Sanjuushi|||||||
70406A|Shin Sd Gundam Gaiden - Knight Gundam Story|Shin SD Gundam Gaiden - Knight Gundam Story|||||||
70408A|Shinri Game 2, The - Oosaka Hen|Shinri Game 2, The - Oosaka Hen|||||||
70410A|Shinseiki Gpx Cyber Formula|Shinseiki GPX Cyber Formula|||||||
70411A|Shippo De Bun|Shippo de Bun|Shippo de Bun!|,Platform|||||
70413A|Shippuu! Iron Leaguer|Shippuu! Iron Leaguer|||||||
70414A|Shisenshou - Match-mania|Shisenshou - Match-Mania||,Puzzle|||||
70421A|Shougi|Shougi|Hon Shougi|,Puzzle|||||
70424A|Shougi Saikyou|Shougi Saikyou||,Puzzle|||||
70425A|Shounen Ashibe - Yuuenchi Panic|Shounen Ashibe - Yuuenchi Panic|Shonen Ashibe - Yuuenchi Panic|,RPG|||||
70429A|Shuyaku Sentai Irem Fighter|Shuyaku Sentai Irem Fighter||,RPG|||||
3557AA|Side Pocket|Side Pocket||Sports,Simulation,|2||Data East Corporation|Data East USA, Inc.|1990
70441A|Simpsons, The - Bart And The Beanstalk|Simpsons, The - Bart & the Beanstalk|||||||
70442A|Simpsons, The - Bart No Jack To Mame No Ki|Simpsons, The - Bart no Jack to Mame no Ki|||||||
70444A|Simpsons, The - Bart Vs. The Juggernauts|Simpsons, The - Bart vs. the Juggernauts|Simpsons, The - Bart vs the Juggernauts|,Quiz|||||
3505AA|Skate Or Die - Bad 'n Rad|Skate or Die : Bad 'N Rad||Sports,|1||Palcom|Konami|1990
3551AA|Skate Or Die - Tour De Thrash|Skate or Die : Tour de Thrash||Sports,|||Electronic Arts|Electronic Arts|1991
109183|Sky Ace|Sky Ace||Flight Simulator,|||Sanchen|Sanchen|1993
70466A|Small Soldiers|Small Soldiers||Action|||Tiertex Design Studios|THQ|1998
70467A|Smartcom|SMARTCOM|||||||
3329AA|Sneaky Snakes|Sneaky Snakes||Action,Platform|2||Rare, Ltd.|Tradewest, Inc.|1991
70476A|Snoopy - Magic Show|Snoopy - Magic Show||,Arcade|||Kemco|Kemco|
70473A|Snoopy No Hajimete No Otsukai|Snoopy no Hajimete no Otsukai||,Arcade|||||
142946|Snow Brothers|Snow Bros. Jr.||Platform,|||ToaPlan|Capcom|1992
70482A|Soccer / Football International|Soccer / Football International||Sports,Sports / Soccer,|1||Denton Designs|GameTek, Inc.|1994
70483A|Soccer Boy|Soccer Boy||,Soccer|||||
3552AA|Soccer Mania|Soccer Mania||Sports,|2||Kitty Group|Sony Imagesoft|1990
3283AA|Solar Striker|Solar Striker|SolarStriker|Shoot'em Up,Action,|1||Minakuchi Engineering Co., Ltd.|Nintendo Co., Ltd.|1990
70486A|Soldam|Soldam||Puzzle-Game,|||Jaleco Ltd.|Jaleco Ltd.|1993
70487A|Solitaire|Solitaire||Puzzle-Game,|||Odyssey Software, Inc.|American Video Entertainment Inc.|1992
70488A|Solitaire Funpak|Solitaire Funpak||Various,Strategy,Puzzle-Game,|1||Beam Software Pty., Ltd.|Interplay Productions, Inc.|1994
3405AA|Solomon's Club|Solomon's Club||Puzzle-Game,Strategy,Action,|1||Graphic Research Co., Ltd.|Tecmo, Inc.|1991
153029|Sonic 3d Blast 5|Sonic 3d Blast 5||,Platform|||||
141310|Sonic 6|Sonic 6||,Platform|||||
70500A|Soreyuke!! Kid|Soreyuke!! Kid||,Platform|||||
70502A|Soukoban|Soukoban|Soukoban 2|,Puzzle|||||
70503A|Soukoban 2|Soukoban 2||,Puzzle|||||
3194AA|Space Invaders|Space Invaders||Action,Shooter|2||Z-Axis, Ltd.|Activision, Inc.|1999
3573AA|Spanky's Quest|Spanky's Quest||Action,Arcade|1||Natsume Co., Ltd.|Natsume, Inc.|1991
70527A|Spartan X|Spartan X||,Fighter|||||
70531A|Speedball 2 - Brutal Deluxe|Speedball 2 - Brutal Deluxe||,Sports|||||
70533A|Speedy Gonzales|Speedy Gonzales|Soreyuke! Speedy Gonzales|Action,Platform|1||Citizen Software|Sunsoft|1993
3008AA|Spider-man 2|Spider-Man 2||Action,Platform|1||Treyarch Corporation|Activision Publishing, Inc.|1992
70539A|Spider-man 3 - Invasion Of The Spider-slayers|Spider-Man 3 - Invasion of the Spider-Slayers|||||Bits Studios|LJN|
70542A|Spider-man-x-men|Spider-Man-X-Men|||||||
3703AA|Spiritual Warfare|Spiritual Warfare||Educational,Action,|1||Wisdom Tree, Inc.|Wisdom Tree, Inc.|1994
3216AA|Spirou|Spirou||Action,Platform|1||Bit Managers S.L.|Infogrames Europe SA|1996
70545A|Splitz|Splitz|Spawn|Puzzle,Strategy,|1||Wise Owl Software|The Power House|1987
70546A|Splitz - Nigaoe 15 Game|Splitz - Nigaoe 15 Game|||||||
70549A|Sports Collection|Sports Collection||Compilation,||||Starbyte Software|1992
70555A|Sports Illustrated - Football And Baseball|Sports Illustrated : Football & Baseball|Sports Illustrated - Football & Baseball|,Sports|||||
70556A|Sports Illustrated - Golf Classic|Sports Illustrated : Golf Classic|||||||
70552A|Sports Illustrated For Kids - The Ultimate Triple Dare!|Sports Illustrated for Kids : The Ultimate Triple Dare!||,Sports|||||
3602AA|Spud's Adventure|Spud's Adventure||Puzzle-Game,Action,|1||Atlus Co., Ltd.|Atlus Co., Ltd.|1991
70570A|Spy Vs Spy - Operation Boobytrap|Spy vs Spy - Operation Boobytrap|Spy vs. Spy - Operation Boobytrap|,Action|||||
65233A|Cadillac 2|Square Deal : The Game of Two-Dimensional Poker|||||HECT|DTMC|1990
70586A|Star Hawk|Star Hawk||,Shooter|||||
70591A|Star Sweep|Star Sweep||Puzzle,|||Axela|Axela|1998
3574AA|Star Trek - 25th Anniversary|Star Trek : 25th Anniversary||Puzzle-Game,|1||||
3603AA|Star Trek - The Next Generation|Star Trek : The Next Generation||Simulation,|1||Spectrum Holobyte|Spectrum Holobyte|1994
70594A|Star Trek Generations - Beyond The Nexus|Star Trek Generations - Beyond the Nexus|Star Trek - Generations - Beyond the Nexus|,Spaceship|||||
3137AA|Star Wars|Star Wars||Action|1||Atari, Inc.|Parker Brothers|1983
3117AA|Star Wars - The Empire Strikes Back|Star Wars : The Empire Strikes Back||,Action|1||Sculptured Software|Ubisoft|1992
3166AA|Stargate|Stargate||Puzzle-Game,Strategy,Action,|2||Vid Kidz|Williams Electronics, Inc.|1981
70614A|Stop That Roach!|Stop That Roach!||Strategy,|||Koei|KOEI Corporation|1994
3013AA|Street Fighter 2|Street Fighter II||Fight,Action,|2||Capcom|Capcom|1995
3432AA|Street Racer|Street Racer||Race, Driving,|2||Vivid Image|Ubi Soft Entertainment Software|1996
109184|Street Rider|Street Rider|Street Racer|,Arcade|||||
3406AA|Sumo Fighter|Sumo Fighter||Action|1||KID Corp.|DTMC, Inc.|1993
70628A|Sumou Fighter - Toukaidou Basho|Sumou Fighter - Toukaidou Basho||,Action|||||
70630A|Sunsoft Grand Prix|Sunsoft Grand Prix||Racing,|||Lenar|Sunsoft|1992
70638A|Super B-daman - Fighting Phoenix|Super B-Daman - Fighting Phoenix||,Arcade|||||
70636A|Super Battletank - War In The Gulf|Super Battletank : War in the Gulf||Simulation,|2||Imagineering Inc.|Absolute Entertainment|1994
70640A|Super Bikkuriman - Densetsu No Sekiban|Super Bikkuriman - Densetsu no Sekiban||,Action|||||
70641A|Super Black Bass|Super Black Bass|Super Black Bass Pocket 2|Sports,|1||Hot-B Co., Ltd.|HOT-B USA, Inc.|1998
70643A|Super Black Bass Pocket 2|Super Black Bass Pocket 2||,Fishing|||||
70646A|Super Bombliss|Super Bombliss||,Puzzle|||||
70648A|Super Breakout!|Super Breakout||,Breakout|||||
70649A|Super Chase H.q.|Super Chase H.Q.||Racing,|||Taito Corporation|Taito Software Inc.|1993
70651A|Super Chinese Fighter Gb|Super Chinese Fighter GB||,Fighting|||||
70652A|Super Chinese Land|Super Chinese Land||,Action|||||
70653A|Super Chinese Land 1.2.3'|Super Chinese Land 1.2.3'|||||||
70655A|Super Chinese Land 2|Super Chinese Land 2||,Action|2||Culture Brain|Culture Brain|1991
70656A|Super Chinese Land 3|Super Chinese Land 3||,Adventure|||||
70659A|Super Donkey Kong Gb|Super Donkey Kong GB||,Platform|||||
