Over Top;0;Racing;1996;overtop;4349;Unknown;;
Panic Bomber;0;Puzzle;1994;panicbom;4350;Unknown;;
Pleasure Goal / Futsal - 5 on 5 Mini Soccer;0;Soccer;1996;pgoal;4351;Unknown;;
Pochy and Nyaa (J);0;Puzzle;2003;pnyaa;20029;Japan;;
Pop 'n Bounce / Gapporin;0;Breakout;1997;popbounc;4352;Unknown;;
Power Instinct Matrimelee;0;Fighting;2002;powerinst4;17089;Unknown;;
Power Spikes II;0;Volleyball;1994;pspikes2;4353;Unknown;;
Prehistoric Isle 2;0;Shooter;1999;preisle2;4354;Unknown;;
Prehistoric Isle 2 (decrypted C);4354;Shooter;1999;preisl2d;27206;Unknown;;
Pulstar;0;Shooter;1995;pulstar;4355;Unknown;;
Puzzle Bobble / Bust-A-Move (set 1);0;Puzzle;1994;pbobblen;4356;Unknown;;
Puzzle Bobble / Bust-A-Move (set 2);4356;Puzzle;1994;pbobblna;20596;Unknown;;
Puzzle Bobble 2 / Bust-A-Move Again;0;Puzzle;1999;pbobbl2n;4357;Unknown;;
Puzzle De Pon!;0;Puzzle;1995;puzzledp;4358;Unknown;;
Puzzle De Pon! R!;0;Puzzle;1997;puzzldpr;4359;Unknown;;
Puzzled / Joy Joy Kid;0;Puzzle;1990;joyjoy;4305;Unknown;;
Quiz Daisousa Sen - The Last Count Down;0;Quiz;1991;quizdais;4360;Unknown;;
Quiz King of Fighters;0;Quiz;1995;quizkof;4362;Unknown;;
Quiz Meitantei Neo & Geo - Quiz Daisousa Sen part 2;0;Quiz;1992;quizdai2;4361;Unknown;;
Rage of the Dragons;0;Fighting;2002;rotd;6428;Unknown;;
Ragnagard / Shin-Oh-Ken;0;Fighting;1996;ragnagrd;4348;Unknown;;
Real Bout Fatal Fury / Real Bout Garou Densetsu;0;Fighting;1995;rbff1;4363;Unknown;;
Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - the newcomers (set 1);0;Fighting;1998;rbff2;4365;Unknown;;
Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - the newcomers (set 2);4365;Fighting;1998;rbff2a;20597;Unknown;;
Real Bout Fatal Fury Special / Real Bout Garou Densetsu Special;0;Fighting;1996;rbffspec;4364;Unknown;;
Riding Hero (set 1);0;Moto racing;1990;ridhero;4366;Unknown;;
Riding Hero (set 2);4366;Moto racing;1990;ridheroh;20598;Unknown;;
Robo Army;0;Fighter;1991;roboarmy;4367;Unknown;;
Samurai Shodown / Samurai Spirits;0;Fighting;1993;samsho;4368;Unknown;;
Samurai Shodown II / Shin Samurai Spirits - Haohmaru jigokuhen;0;Fighting;1994;samsho2;4369;Unknown;;
Samurai Shodown III / Samurai Spirits - Zankurou Musouken;0;Fighting;1995;samsho3;4370;Unknown;;
Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin;0;Fighting;1996;samsho4;4371;Unknown;;
Samurai Shodown V;0;Fighting;2003;samsho5;19171;Unknown;;
Samurai Shodown Zero;19171;Fighting;2003;samsho5;19172;Unknown;;
Savage Reign / Fu'un Mokushiroku - kakutou sousei;0;Fighting;1995;savagere;4372;Unknown;;
