Nobunaga No Yabou - Bushouhuunroku (J);0;Strategy;1991;0ff8e2c7;14044;Japan;;
Nobunaga No Yabou - Senkokugunyuden (J);0;Strategy;1989;69c11d81;14045;Japan;;
Nobunaga No Yabou - Zenkokuhan (J);0;Strategy;1987;653f1c73;14046;Japan;;
Out Run;0;Racing;1988;0a9f8d6c;14047;Unknown;;
Out Run [a];0;Racing;1988;76a568b3;14047;Unknown;;
Pac-Mania (Jp-En);0;Arcade;1980;7df16fc8;14049;International;;
Pachipro Densetsu (J);0;Slot machine;1987;252798f6;14048;Japan;;
Penguin-Kun Wars 2 (J);0;Arcade;1988;70dc14a6;14050;Japan;;
Penguin-Kun Wars 2 (J)[a];0;Arcade;1988;b1b24da1;14050;Japan;;
Pennantles (J)[a2][RC-757];0;Baseball;1988;c08faf0e;14051;Japan;;
Pennantles (J)[a][RC-757];0;Baseball;1988;0ad36e2b;14051;Japan;;
Pennantles (J)[RC-757];0;Baseball;1988;bc1b1ace;14051;Japan;;
Pennantles II (J)[a2][RC-766];0;Baseball;1989;e92fc432;14052;Japan;;
Pennantles II (J)[a][RC-766];0;Baseball;1989;c44c6330;14052;Japan;;
Pennantles II (J)[RC-766];0;Baseball;1989;ce243735;14052;Japan;;
Pro Baseball Fan (J);0;Baseball;1988;c065bc29;14054;Japan;;
Professional Mahjong Gokuh (J);0;Mahjong;1988;2abb1ec4;14055;Japan;;
Project A-2 (J);0;Action;1987;1b285fe3;14056;Japan;;
Project A-2 (J);0;Action;1987;a4238859;14056;Japan;;
Quarth (J)[a][RC-769];0;Puzzle;1990;a0014e7f;14057;Japan;;
Quarth (J)[RC-769];0;Puzzle;1990;6681d322;14057;Japan;;
Rastan Saga;0;Action;1988;c869718d;14058;Unknown;;
Replicart (Jp-En);0;Arcade;1987;6eee12c4;14059;International;;
Return of Ishtar, The (Jp-En);0;Action;1984;8ee8212c;14060;International;;
Return of Jelda (Jp-En);0;Shooter;1987;93f2c058;14061;International;;
Return of Jelda (Jp-En)[a];0;Shooter;1987;5ccc09ab;14061;International;;
Rice (J)[a][SCC+];0;Arcade;19;36f7afe6;14062;Japan;;
Rice (J)[SCC+];0;Arcade;19;04459be0;14062;Japan;;
Rice (J)[SCC];0;Arcade;19;1826474b;14062;Japan;;
Rice 2 (J)[a][SCC+];0;Arcade;19;044159ca;14063;Japan;;
Rice 2 (J)[SCC+];0;Arcade;19;36f36dcc;14063;Japan;;
Rice 2 (J)[SCC];0;Arcade;19;ca823ad9;14063;Japan;;
Royal Blood (J);0;Strategy;1991;fb9e42e1;14066;Japan;;
Sangokushi 1 (J);0;Strategy;1988;b83aa6f5;14067;Japan;;
Sangokushi 2 (J);0;Strategy;1991;c89b93b5;14068;Japan;;
Scramble Formation (J);0;Shooter;1987;226795e0;14070;Japan;;
Scramble Formation (J)[a];0;Shooter;1987;243215e9;14070;Japan;;
Seikima 2 (Jp-En);0;Action;1987;816aceb5;14071;International;;
Seikima 2 (Jp-En)[a2];0;Action;1987;1e0e573a;14071;International;;
Seikima 2 (Jp-En)[a];0;Action;1987;e37b681e;14071;International;;
Space Manbow (J)[RC-768];0;Shooter;1989;27405eed;14073;Japan;;
Space Manbow (J)[t][RC-768];0;Shooter;1989;a4553d9c;14073;Japan;;
Star Virgin (J);0;Action;1988;cbdfcc35;14074;Japan;;
Star Virgin (J)[a];0;Action;1988;441fc425;14074;Japan;;
