B.A.T. (Fr)[cr Replicants](Disk 1 of 3);0;Adventure;1990;e3dcabae;15483;France;;
B.A.T. (Fr)[cr Replicants](Disk 2 of 3);0;Adventure;1990;87141403;15483;France;;
B.A.T. (Fr)[cr Replicants](Disk 3 of 3);0;Adventure;1990;e75d8e2f;15483;France;;
B.A.T. (Fr)[cr Termination](Disk 1 of 3);0;Adventure;1990;3872b5af;15483;France;;
B.A.T. (Fr)[cr Termination](Disk 2 of 3);0;Adventure;1990;41b75afd;15483;France;;
B.A.T. (Fr)[cr Termination](Disk 3 of 3);0;Adventure;1990;c492492f;15483;France;;
Baal [cr STCS][t];0;Action;1988;06183552;15484;Unknown;;
Baby Jo (M4)[cr Replicants][t];0;Platform;1991;7d607b5a;15485;Unknown;;
Back To The Future II;0;Action;1990;afd94b64;15486;Unknown;;
Back To The Future II [cr Empire][t +2 V8];0;Action;1990;ec9bb65a;15486;Unknown;;
Back To The Future III [cr Replicants][t];0;Action;1991;59b6e9b9;15487;Unknown;;
Backgammon Royale;0;Board game;1991;0;25067;Unknown;;
Backlash [cr Speedlink][b];0;Shooter;1987;dabcbeef;16328;Unknown;;
Bad Cat;0;Platform;1988;0;28803;Unknown;;
Bad Company;0;Shooter;1989;0;15488;Unknown;;
Badlands;0;Racing;1990;0;19380;Unknown;;
Badlands Pete;0;Action;1990;0;22369;Unknown;;
Balance of Power 1990;0;Strategy;1989;0;18499;Unknown;;
Ball Game, The;0;Puzzle;1991;0;25110;Unknown;;
Balls;0;Puzzle;1992;0;16226;Unknown;;
Ballyhoo;0;Adventure;1986;0;17263;Unknown;;
Bangkok Knights;0;Fighting;1991;0;18337;Unknown;;
Bank Buster;0;Breakout;1988;0;28747;Unknown;;
Barbarian;0;Fighting;1987;12274b40;1016;Unknown;;
Barbarian II;0;Fighting;1992;0;17168;Unknown;;
Barbarian [a];0;Fighting;1987;a782edd4;1016;Unknown;;
Bard's Tale, The;0;Adventure;1987;0;15489;Unknown;;
Bargon Attack (Fr)(Disk 1 of 4);0;Adventure;1991;8fb5eb26;15490;France;;
Bargon Attack (Fr)(Disk 2 of 4);0;Adventure;1991;7e1510ff;15490;France;;
Bargon Attack (Fr)(Disk 3 of 4);0;Adventure;1991;44e7e1f2;15490;France;;
Bargon Attack (Fr)(Disk 4 of 4);0;Adventure;1991;844d7d10;15490;France;;
Bargon Attack (Fr)[cr ICS](Disk 1 of 4);0;Adventure;1991;f1c8bcbd;15490;France;;
Bargon Attack (Fr)[cr ICS](Disk 2 of 4);0;Adventure;1991;fa48dcd4;15490;France;;
Bargon Attack (Fr)[cr ICS](Disk 3 of 4);0;Adventure;1991;da4034f1;15490;France;;
Batman - The Caped Crusader;0;Action;1988;0;17082;Unknown;;
Batman - The Movie;0;Action;1989;caccc9e8;15491;Unknown;;
Battle Chess;0;Chess;1989;97a7a298;15492;Unknown;;
Battle Chess [cr MCA][m EMT];0;Chess;1989;b344d327;15492;Unknown;;
Battle for the Throne;0;Strategy;1987;0;17187;Unknown;;
Battle Hawks 1942 [Protection Removed];0;Aerial fighting;1988;35c864be;15493;Unknown;;
Battle Probe;0;Shooter;1988;0;16329;Unknown;;
Battleships;0;Puzzle;1987;0;16330;Unknown;;
Battletech - The Crescent Hawk's Inception;0;Adventure;1989;0;18338;Unknown;;
Battlezone;0;Action;1986;0;16331;Unknown;;
Bellum;0;Shooter;1989;0;18498;Unknown;;
Berlin 1948;0;Adventure;????;0;15494;Unknown;;
Bermuda Project;0;Adventure;1987;0;17136;Unknown;;
Bert the Squirt;0;Arcade;1991;0;25064;Unknown;;
Better Dead Than Alien!;0;Shooter;1987;5bb9549a;15495;Unknown;;
Beverly Hills Cop;0;Action;1990;0;19303;Unknown;;
Beyond the Ice Palace;0;Action;1988;0;16332;Unknown;;
Beyond Zork;0;Adventure;1987;f5853a15;15496;Unknown;;
Big Business [cr];0;Management;1990;22d63326;15840;Unknown;;
Big Game Fishing (I);0;Fishing;1990;0;25155;Italy;;
Big Run;0;Racing;????;0;27766;Unknown;;
Billy Bounce;0;Arcade;1989;0;25048;Unknown;;
Bio Challenge;0;Action;1988;0;18324;Unknown;;
Bionic Commando [cr Bladerunners];0;Action;1987;74c0595a;15497;Unknown;;
Bionic Commando [cr Replicants][m Atariforce][t];0;Action;1987;32a897d8;15497;Unknown;;
Bismarck;0;Strategy;1989;0;18588;Unknown;;
Black Gold;0;Strategy;????;0;15498;Unknown;;
Black Hornet [cr Cynix];0;Shooter;1991;5b8459a1;15499;Unknown;;
Black Lamp;0;Action;1988;0;16333;Unknown;;
Black Tiger;0;Action;1990;0;27761;Unknown;;
Blackjack;0;Cards;????;0;18608;Unknown;;
Blackjack Plus 3;0;Cards;1991;0;28855;Unknown;;
Blast;0;Shooter;1988;0;17151;Unknown;;
Blaster;0;Shooter;????;0;18291;Unknown;;
Blasteroids;0;Shooter;1989;0;17202;Unknown;;
Blazing Thunder;0;Action;1991;0;25060;Unknown;;
Blinky's Scary School;0;Platform;1990;0;18863;Unknown;;
Block Out;0;Breakout;1990;0;18824;Unknown;;
Blockbuster;0;Arcade;1990;0;25097;Unknown;;
Blood Fever;0;Arcade;????;0;18280;Unknown;;
Bloodwych;0;Adventure;1989;3495d6e3;17298;Unknown;;
Bloodwych Character Editor;0;Software;????;0;18739;Unknown;;
Blue Angels;0;Aerial fighting;1987;0;16334;Unknown;;
Blue Angels 69;0;Puzzle;1987;0;18626;Unknown;;
Blue Max;0;Aerial fighting;1991;0;29073;Unknown;;
Blue War III;0;Strategy;1987;0;18293;Unknown;;
Blues Brothers, The;0;Platform;1991;0;25162;Unknown;;
BMX Simulator;0;BMX;1988;0;17156;Unknown;;
Bob Morane;0;Gun shooter;????;0;17183;Unknown;;
Bob Morane - Chevalerie 1;0;Action;????;0;17292;Unknown;;
Bob Morane - Jungle 1;0;Action;1987;0;18570;Unknown;;
Bob Morane - Ocean;0;Action;1988;ff7b6f23;18407;Unknown;;
Bobo (Fr);0;Arcade;1988;13588cab;15500;France;;
Body Shop - The Human Anatomy Tutor;0;Educational;1990;0;19370;Unknown;;
Boing;0;Puzzle;1990;0;28876;Unknown;;
Bolo;0;Breakout;1987;385deb38;18834;Unknown;;
Bolo [m EMT];0;Breakout;1987;5f1b975f;18834;Unknown;;
Bomb Fusion;0;Arcade;1989;0;17160;Unknown;;
Bomb Jack;0;Arcade;1988;0;16227;Unknown;;
Bomber Command;0;Shooter;1987;0;18419;Unknown;;
Bombuzal;0;Puzzle;1988;0;16335;Unknown;;
Bonanza Bros;0;Arcade;1991;0;29118;Unknown;;
Booly;0;Puzzle;1991;0;25131;Unknown;;
Bootiful Babe;0;Arcade;1988;0;17294;Unknown;;
Borodino Battlescapes;0;Strategy;1990;0;17192;Unknown;;
Borrowed Time [cr GMC];0;Adventure;1986;3aaa5c11;15501;Unknown;;
Boston Bomb Club;0;Puzzle;1991;0;28796;Unknown;;
Botics;0;Arcade;1990;0;22368;Unknown;;
Boulder Dash;0;Arcade;????;0;17064;Unknown;;
Bounce Out;0;Arcade;1988;0;16336;Unknown;;
Bounty Hunter;0;Adventure;1990;0;19313;Unknown;;
Boxing Champ;0;Boxing;1989;0;19266;Unknown;;
Brainbox;0;Quiz;1988;0;18695;Unknown;;
Brat [cr Empire][t];0;Arcade;1991;867b23d9;15502;Unknown;;
Breakanoid;0;Breakout;????;0;17080;Unknown;;
Brian Clough's Football Fortunes;0;Soccer;1987;0;18592;Unknown;;
Brick Busta;0;Breakout;????;0;18634;Unknown;;
Brickyard!;0;Breakout;1987;0;17081;Unknown;;
Bridge Player 2000;0;Cards;????;0;18658;Unknown;;
Bridge-it!;0;Puzzle;1987;0;18320;Unknown;;
Bubble Bobble Kit;0;Software;1989;0;27763;Unknown;;
Bubble Bobble [cr Electricbug];0;Arcade;1987;6927fb79;15503;Unknown;;
Bubble Bobble [cr Electricbug][a2];0;Arcade;1987;ad3da624;15503;Unknown;;
Bubble Bobble [cr Electricbug][a];0;Arcade;1987;7b504ffd;15503;Unknown;;
Bubble Bobble [cr Hell on Wheels];0;Arcade;1987;bbdd8b55;15503;Unknown;;
Bubble Dizzy;0;Action;1993;0;16228;Unknown;;
Bubble Ghost;0;Arcade;1987;0;17288;Unknown;;
Bubble Ghost +;0;Arcade;1990;0;18760;Unknown;;
Bubble Trouble;0;Arcade;1987;0;18273;Unknown;;
Buffalo Bill's Wild West Show;0;Gun shooter;1989;0;17170;Unknown;;
Bug Bash;0;Action;1990;0;16229;Unknown;;
Buggy Boy;0;Racing;1988;1f6f315c;15504;Unknown;;
Builderland - The Story of Melba [cr Empire];0;Puzzle;1990;7767c624;15505;Unknown;;
Bumber Jacky;0;Arcade;????;0;18803;Unknown;;
Bumpy;0;Arcade;1989;0;18286;Unknown;;
Bundesliga Manager (De);0;Management;1990;3d819358;15506;Germany;;
Burger Man;0;Arcade;1991;0;25157;Unknown;;
Butcher Hill;0;Shooter;1989;0;17254;Unknown;;
Buzzword;0;Puzzle;1985;0;18315;Unknown;;
Cabal [cr Empire][t];0;Shooter;1988;3048af93;15507;Unknown;;
Cadaver (M3)[cr Empire][t](Disk 1 of 2)[Not complete];0;Adventure;1990;81b899cc;15508;Unknown;;
Cadaver (M3)[cr Empire][t][a](Disk 1 of 2)[Not complete];0;Adventure;1990;8727b4f8;15508;Unknown;;
Cadaver Extra Level;0;Adventure;1990;0;25132;Unknown;;
Cadaver [cr Empire][One Disk];0;Adventure;1990;1f67d520;15508;Unknown;;
Cadenza Astrocal;0;Software;1988;0;27762;Unknown;;
Cadenza Bog v1.2;0;Puzzle;1988;0;22132;Unknown;;
Caesar [cr FMC Connexion];0;Strategy;1992;373495a7;15509;Unknown;;
Caesar [cr FMC Connexion][a];0;Strategy;1992;440d34e6;15509;Unknown;;
California Games;0;Sports;1989;0;25090;Unknown;;
California Games II;0;Sports;1992;0;16230;Unknown;;
Campaign;0;Strategy;1993;0;16231;Unknown;;
Cap 'n' Carnage;0;Shooter;????;0;28908;Unknown;;
Captain America Defies the Doom Tube;0;Action;????;0;16337;Unknown;;
Captain Dynamo [cr Elite][t];0;Action;1992;791ea11e;15510;Unknown;;
Captain Fizz;0;Arcade;????;0;17077;Unknown;;
Captain Planet and the Planeteers;0;Action;1992;0;28892;Unknown;;
Car-V-Up;0;Arcade;????;0;23184;Unknown;;
Car-V-UP - The Final Frontier;0;Arcade;????;0;25096;Unknown;;
Card Addict;0;Cards;????;0;18859;Unknown;;
Cards;0;Cards;1986;0;17143;Unknown;;
Carl Lewis Challenge, The [cr Elite][m EMT](Disk 1 of 2);0;Sports;1992;9c30b17c;15511;Unknown;;
Carl Lewis Challenge, The [cr Elite][m EMT](Disk 2 of 2);0;Sports;1992;fdd3c95d;15511;Unknown;;
Carrier Command;0;Action;1988;0;15512;Unknown;;
Cartoon Capers;0;Fighting;1990;0;18763;Unknown;;
Cascade Disk 15;0;Compilation;????;0;18837;Unknown;;
Casino Roulette;0;Casino;1987;0;18692;Unknown;;
Castle Master;0;Adventure;????;0;18645;Unknown;;
Castle Master II - The Crypt;0;Adventure;????;0;18734;Unknown;;
Castle Warrior;0;Action;????;0;18271;Unknown;;
Castles [cr Elite];0;Strategy;1991;8bc8af00;15513;Unknown;;
Catch 23;0;FPS;1987;0;17148;Unknown;;
Cavemania;0;Platform;????;0;16232;Unknown;;
Caves of Rigel;0;Arcade;????;0;19364;Unknown;;
Centipede;0;Shooter;1992;0;16233;Unknown;;
Chain Reaction;0;Puzzle;1992;0;16234;Unknown;;
Challenge Foot Junior (F);0;Board game;????;0;28753;France;;
Challenge Golf;0;Golf;1991;0;25170;Unknown;;
Chambers of Shaolin;0;Fighting;1989;17d380ad;15514;Unknown;;
Championship Baseball;0;Baseball;1986;0;16338;Unknown;;
Championship Cricket;0;Sports;????;0;16339;Unknown;;
Championship Manager '93;0;Soccer;1993;0;29204;Unknown;;
Championship Manager End of Season 1994;0;Management;1994;0;15515;Unknown;;
Championship Run;0;F1 racing;????;0;19378;Unknown;;
Championship Wrestling;0;Wrestling;1986;0;17291;Unknown;;
Chaos Engine, The;0;Action;1993;0;29108;Unknown;;
Chaos Strikes Back Editor;0;Software;1990;0;18738;Unknown;;
Chaos Strikes Back Maps;0;Software;????;0;18755;Unknown;;
Charge of the Light Brigade;0;Strategy;1991;0;28845;Unknown;;
Chariots of Wrath;0;Breakout;????;0;17287;Unknown;;
Chase H.Q.;0;Racing;????;0;18500;Unknown;;
Chase H.Q. II - Special Criminal Investigation;0;Racing;????;0;25087;Unknown;;
Check-Mate;0;Chess;????;0;18606;Unknown;;
Cheetah File Copy System;0;Software;????;0;18751;Unknown;;
Chess Player 2150;0;Chess;1989;90b35dde;15516;Unknown;;
Chess Simulator;0;Chess;1990;0;19353;Unknown;;
Chessmaster 2000, The;0;Chess;1987;0;18304;Unknown;;
Chicago 30s;0;Action;????;0;17241;Unknown;;
Chicago 90 [cr Empire];0;Action;1989;0ab2929d;15517;Unknown;;
Chicago 90 [cr Replicants];0;Action;1989;362cfcf5;15517;Unknown;;
Chip's Challenge;0;Puzzle;1990;0;16235;Unknown;;
Chopper-X;0;Shooter;????;0;17068;Unknown;;
Chronicles of Omega, The;0;Action;1989;0;22373;Unknown;;
Chrono Quest;0;Adventure;1988;0;18831;Unknown;;
Chubby Gristle;0;Arcade;1988;0;16340;Unknown;;
Chuck Rock;0;Platform;????;0;25164;Unknown;;
Chuck Yeager's Advanced Flight Trainer;0;Flight simulator;1990;0;25135;Unknown;;
Chuckie Egg II;0;Arcade;????;0;17207;Unknown;;
Circus Attractions;0;Arcade;????;0;17261;Unknown;;
Circus Games;0;Action;1988;7bf36524;15518;Unknown;;
Cisco Heat;0;Racing;1991;0;28843;Unknown;;
Civilisation;0;Strategy;1993;0;16236;Unknown;;
CJ in the USA;0;Platform;1992;0;16341;Unknown;;
CJ's Elephant Antics;0;Platform;????;0;25156;Unknown;;
Cloud Kingdoms;0;Arcade;????;0;18720;Unknown;;
Cluedo - Master Detective;0;Board game;????;0;18565;Unknown;;
Cobra II;0;Action;????;0;18843;Unknown;;
Cohort - Fighting for Rome;0;Strategy;????;0;25063;Unknown;;
Cohort II - Fighting for Rome;0;Strategy;1993;0;29119;Unknown;;
Col-Tris;0;Puzzle;????;0;19344;Unknown;;
Colonial Conquest;0;Strategy;1987;79418373;15519;Unknown;;
Colonial Conquest [a];0;Strategy;1987;31119631;15519;Unknown;;
Colony;0;Shooter;????;0;25099;Unknown;;
Colorado;0;Action;1990;80b83848;18841;Unknown;;
Colossal Adventure;0;Adventure;1986;0;25136;Unknown;;
Colossus Chess;0;Chess;????;0;18849;Unknown;;
Colourspace;0;Software;????;0;18509;Unknown;;
Columns II;0;Puzzle;????;0;16237;Unknown;;
Combo Racer [m];0;Racing;1990;62192ccb;15520;Unknown;;
Commando;0;Action;1989;0;18452;Unknown;;
Companion;0;Shooter;????;0;18605;Unknown;;
Compendium;0;Puzzle;????;0;25075;Unknown;;
Computer Maniac's Diary 1989;0;Other;????;0;17201;Unknown;;
Computer Scrabble;0;Puzzle;1988;0;16342;Unknown;;
Conflict Europe;0;Strategy;????;0;18696;Unknown;;
Conqueror;0;Strategy;1990;0;16238;Unknown;;
Conquests of Camelot (Disk 1 of 3);0;Adventure;1990;795ae71e;15521;Unknown;;
Conquests of Camelot (Disk 2 of 3);0;Adventure;1990;c2855316;15521;Unknown;;
Conquests of Camelot (Disk 3 of 3);0;Adventure;1990;18308359;15521;Unknown;;
Continental Circus;0;F1 racing;????;0;18759;Unknown;;
Cool Croc Twins;0;Arcade;1991;0;28905;Unknown;;
Cool World [cr EMT](Disk 1 of 2);0;Action;1992;d93b54ba;15522;Unknown;;
Cool World [cr EMT](Disk 2 of 2);0;Action;1992;5c6bba52;15522;Unknown;;
Corporation;0;FPS;????;0;22130;Unknown;;
Corruption;0;Adventure;????;0;18590;Unknown;;
Corsarios;0;Fighter;????;0;18741;Unknown;;
Count Duckula;0;Action;1990;0;18762;Unknown;;
Course Winner;0;Software;1988;0;18736;Unknown;;
Crack'ed;0;Gun shooter;1987;de3deaf4;15523;Unknown;;
Crack'ed [a];0;Gun shooter;1987;75f17ed9;15523;Unknown;;
Crackdown [cr Big 4 - Replicants - ST Amigos][t][One Disk];0;Action;1990;ccefac23;15841;Unknown;;
Crafton & Xunk;0;Action;1987;0;15910;Unknown;;
Crash 2000;0;Breakout;????;0;25142;Unknown;;
Crash Garrett;0;Adventure;????;0;18333;Unknown;;
Crash Garrett (Fr)[One Disk];0;Adventure;1987;fc9af6b8;18333;France;;
Crazy Cars;0;Racing;????;0;18440;Unknown;;
Crazy Cars 2;0;Racing;1989;0;28761;Unknown;;
Crazy Cars III;0;Racing;1992;0;16239;Unknown;;
Crazy Shot;0;Gun shooter;1989;0;18580;Unknown;;
Creatures;0;Platform;1993;0;29072;Unknown;;
Creepy - You Will Never Escape My Friend;0;Adventure;????;0;25093;Unknown;;
Cricket Captain;0;Sports;????;0;19326;Unknown;;
Crime City;0;Adventure;1991;0;15524;Unknown;;
Crime Does Not Pay;0;Action;1991;0;24961;Unknown;;
Crossbow - The Legend of William Tell;0;Adventure;1989;0;18609;Unknown;;
CrosSTword;0;Puzzle;????;0;18573;Unknown;;
Crush;0;Arcade;1992;0;16240;Unknown;;
Crystal Castles;0;Arcade;1986;42ce7eed;15525;Unknown;;
Crystal Caverns;0;Arcade;????;0;18745;Unknown;;
Crystal Kingdom Dizzy;0;Adventure;1993;0;29074;Unknown;;
Crystal of Arborea (Fr)[cr Empire];0;Adventure;1990;a38e02c1;15526;France;;
Cube Maze;0;Puzzle;????;0;18493;Unknown;;
Curse of the Azure Bonds;0;Adventure;????;0;24901;Unknown;;
Custodian;0;Shooter;????;0;17137;Unknown;;
Cutthroats;0;Adventure;1984;0;17278;Unknown;;
Cyber Cop [cr Quartex];0;Action;1991;6707645c;15527;Unknown;;
Cyber Snake;0;Arcade;1992;0;15528;Unknown;;
Cyberball;0;Football US;1990;0;18756;Unknown;;
Cybercon III;0;Adventure;1991;0;28785;Unknown;;
Cybermind - Planet of Riddle;0;Arcade;????;0;18415;Unknown;;
Cybernetix;0;Shooter;????;0;16241;Unknown;;
Cybernoid;0;Shooter;1988;ad1be0b8;15529;Unknown;;
Cybernoid II - The Revenge;0;Shooter;1989;0;17213;Unknown;;
D-Day;0;Action;????;0;29113;Unknown;;
D-Generation [cr Elite](Disk 1 of 2);0;Adventure;1991;196b55b7;15756;Unknown;;
D-Generation [cr Elite](Disk 2 of 2);0;Adventure;1991;3af2964f;15756;Unknown;;
Dal'X;0;Arcade;????;0;15745;Unknown;;
Dame;0;Puzzle;1986;0;17142;Unknown;;
Dames Simulator;0;Puzzle;1990;0;28806;Unknown;;
Damocles - Mercenary II [cr Medway Boys];0;Aerial fighting;1990;39e7bf13;15746;Unknown;;
Dan Dare III - The Escape;0;Action;????;0;18746;Unknown;;
Darius+;0;Shooter;1989;0;28772;Unknown;;
Dark Castle (Disk 1 of 3);0;Adventure;1987;0596ee0c;15747;Unknown;;
