3869AA|007 - Nightfire|007 : Nightfire||Sports,Shooter / 1st person,Shooter,|2||JV Games|Electronic Arts|2003
84829A|Wild Thornberrys Movie, The|The Wild Thornberrys Movie||Action,|2-4||THQ|Human Soft|2004
83857A|Home On The Range|Home on the Range||Action|1|||A2M|2004
84113A|March Of The Penguins|March of the Penguins||Educational,|1||Skyworks Technologies, Inc.|Destination Software, Inc.|2006
84808A|Mummy, The|The Mummy||,Action|||||
84064A|Little Mermaid, The - Magic In Two Kingdoms|The Little Mermaid: Magic in Two Kingdoms||Action / Adventure,Action,|1||Buena Vista Interactive|Gorilla|2006
84869A|Treasure Planet|Treasure Planet||Platform,|1||Bizarre Creations|Ubisoft|2002
84624A|Smurfs, The - The Revenge Of The Smurfs|Smurfs, The - The Revenge of the Smurfs||Plateform / Run Jump,Platform,|2||Bit Managers|Infogrames|2002
84826A|Sum Of All Fears, The|Sum of All Fears, The||Action|2-4||Red Storm|Ubisoft|2002
84028A|Land Before Time, The - Into The Mysterious Beyond|The Land Before Time: Into the Mysterious Beyond||Action,Platform|1||The Game Factory|SG Diffusion|2005
4008AA|Lady Sia|Lady Sia||Role playing games,Action,|1||RFX Interactive|TDK Mediactive|2001
84030A|Lara Croft Tomb Raider - Legend|Lara Croft Tomb Raider - Legend|||1||Ubisoft|Eidos Interactive|2006
84032A|Lara Croft Tomb Raider - The Prophecy|Lara Croft Tomb Raider - The Prophecy||Action / Adventure,Action,|1||Ubisoft|Ubisoft|2002
83507A|Dr. Seuss' - The Cat In The Hat|Dr. Seuss' - The Cat in the Hat||Platform,|||viventi universal games|Digital Eclipse|2004
84778A|Cat In The Hat By Dr. Seuss, The|The Cat in the Hat by Dr. Seuss||Platform,|1||viventi universal games|Digital Eclipse|2004
84784A|Haunted Mansion, The|The Haunted Mansion|||||Pocket Studios|TDK Mediactive|
83334A|Chronicles Of Narnia, The - The Lion, The Witch And The Wardrobe|The Chronicles of Narnia: The Lion, The Witch, and|||2||Disney Interactive|Amaze Entertainment|2005
4281AA|Le Monde De Némo - L'aventure Continue|Le Monde de Némo : L'Aventure Continue|||2||Disney|THQ|2004
84795A|Land Before Time, The|The Land Before Time||Race, Driving,|||Swing! Entertainement|Swing! Entertainement|2002
83327A|Charlotte's Web|Charlotte's Web||Action,|1||Backbone Entertainment|Sega|2006
84810A|Polar Express, The|The Polar Express||Adventure,|1||Tantalus Interactive|THQ|2004
84802A|Disney's The Lion King 1 1/2|The Lion King 1 1/2|||||||
84077A|Lord Of The Rings, The - The Fellowship Of The Ring|The Lord of the Rings: The Fellowship of the Ring||Role-Playing,|1||Universal Interactive Studios|Universal Interactive Studios|2002
84078A|Lord Of The Rings, The - The Return Of The King|The Lord of the Rings: The Return of the King||Action,Adventure|2||Griptonite Games|Electronic Arts|2003
84079A|Lord Of The Rings, The - The Third Age|The Lord of the Rings: The Third Age||Action,RPG|2||Griptonite Games|Electronic Arts|2004
84080A|Lord Of The Rings, The - The Two Towers|The Lord of the Rings: The Two Towers||Role playing games,|2||Griptonite Games|Electronic Arts|2002
4352AA|Léa Passion Vétérinaire|Léa Passion Vétérinaire|||1||Independent Arts Software|Ubisoft|2006
84034A|Legend Of Dynamic Goushouden - Houkai No Rondo|Legend of Dynamic Goushouden - Houkai no Rondo|||||||
84038A|Legends Of Wrestling 2|Legends of Wrestling II||Sports,|1||Powerhead Games|Acclaim Entertainment|2002
84039A|Legendz - Buhwarhaneun Siryeonyi Seom|Legendz - Buhwarhaneun Siryeonyi Seom|||||||
84040A|Legendz - Sign Of Nekuromu|Legendz - Sign of Nekuromu||,RPG|||||
84041A|Legendz - Yomigaeru Shiren No Shima|Legendz - Yomigaeru Shiren no Shima|||||||
84042A|Lego Bionicle|LEGO Bionicle||Action / Adventure,Action,|1||Lego Media|Lego Media|2001
84046A|Lego Island - Xtreme Stunts|LEGO Island - Xtreme Stunts|||||||
84044A|Lego Island 2 - The Brickster's Revenge|LEGO Island 2 - The Brickster's Revenge||Racing,|||||
83994A|Knights' Kingdom|Knights' Kingdom||,Adventure|||THQ|THQ|2004
4217AA|Lego Racers 2|LEGO Racers 2||Puzzle-Game,Race, Driving,|4||Pocket Studios|Electronic Arts|2001
84047A|Lego Soccer Mania|LEGO Soccer Mania||Sports / Soccer,Sports,|||||
84051A|Lego Star Wars - The Video Game|LEGO Star Wars - The Video Game||,Action|1||Griptonite Games|Eidos Interactive|2005
84049A|Lego Star Wars 2 - The Original Trilogy|LEGO Star Wars II - The Original Trilogy||Action / Adventure,Action,|2||Traveller's Tales|LucasArts|2006
3921AA|Jackie Chan Adventures - Legend of the Dark Hand|Jackie Chan Adventures : Legend of the Dark Hand||,Fighter|1||Activision|Torus Games|2001
84355A|Piglet's Big Game|Piglet's Big Game||Adventure,|||Disney Interactive|Doki Denki Studios|2003
83310A|Care Bears - The Care Quests|Care Bears - The Care Quests||Platform,|1||SG Diffusion|The Game Factory|2005
84054A|Lemony Snicket's A Series Of Unfortunate Events|Lemony Snicket's A Series of Unfortunate Events||Action,Platform|1||Griptonite Games|Activision|2004
83665A|Franklin's Great Adventures|Franklin's Great Adventures|Franklin's Great Adventure|Platform,|1||The Game Factory|neko entertainement|2003
84250A|Incredibles, The|The Incredibles||Action,Fighter|1||THQ|THQ|2004
83887A|Incredibles, The - Rise Of The Underminer|The Incredibles: Rise of the Underminer||,Platform|1||THQ|Helixe|2005
84072A|Looney Tunes - Back In Action|Looney Tunes - Back in Action||Action|||Warthog Sweden, Warthog Games Ltd.|Electronic Arts UK Ltd.|
84254A|Muppets, The - On With The Show!|The Muppets: On with the Show!|||||||
4559AA|Flintstones - Big Trouble in Bedrock, The|The Flintstones : Big Trouble in Bedrock||Action,|1||H2O|Conspiracy|2002
84530A|Rugrats - I Gotta Go Party|Rugrats - I Gotta Go Party||Platform,|2||THQ|THQ|2002
84526A|Rugrats - Castle Capers|Rugrats - Castle Capers||Platform,|1||THQ|THQ|2001
84528A|Rugrats - Go Wild|Rugrats - Go Wild||Platform,|||THQ|THQ|2003
84316A|Open Season|Open Season||Action,Platform|1||Ubisoft Divertissements Inc.|Ubisoft, Inc.|2006
84820A|Sims 2, The|The Sims 2||Simulation,|||Griptonite Games|Electronic Arts|
84615A|Sims 2, The - Pets|The Sims 2: Pets||Simulation,|1||Electronic Arts|Maxis|2006
84819A|Sims, The|The Sims|Sims 2, The|,Strategy|||||2003
84616A|Sims, The - Bustin' Out|The Sims: Bustin' Out||Simulation,|||Griptonite Games|Electronic Arts|2003
84908A|Urbz, The - Sims In The City|The Urbz: Sims in the City||Simulation,|4||Griptonite Games|Electronic Arts|2004
84055A|Let's Ride! - Dreamer|Let's Ride! : Dreamer||,Breeding|||||
84056A|Let's Ride! - Friends Forever|Let's Ride! : Friends Forever|||||||
84057A|Let's Ride! - Sunshine Stables|Let's Ride! : Sunshine Stables||,Breeding|||||
84058A|Licca-chan No Oshare Nikki|Licca-chan no Oshare Nikki||,Adventure|||||
84059A|Lilliput Oukoku - Lillimoni To Issho Puni!|Lilliput Oukoku - Lillimoni to Issho Puni!|||||||
4415AA|Lilo And Stitch|Lilo & Stitch||,Compilation|1||Disney|Digital Eclipse|2002
84060A|Lilo And Stitch 2 - Haemsterviel Havoc|Lilo & Stitch 2 : Haemsterviel Havoc||Platform,|1||Climax|Buena Vista Interactive|2006
84061A|Little Buster Q|Little Buster Q||,RPG|||||
140553|Disney's Little Einstein|Little Einsteins||,Educational|||||
84063A|Little League Baseball 2002|Little League Baseball 2002||Sports,|||Handheld Games|NewKidCo|2002
84065A|Little Patissier - Cake No Oshiro|Little Patissier - Cake no Oshiro|Little Patissier Cake no Oshiro|,Board game|||||
84066A|Lizzie Mcguire 2 - Lizzie Diaries|Lizzie McGuire 2 : Lizzie Diaries||,Platform|||||
84067A|Lizzie Mcguire 3 - Homecoming Havoc|Lizzie McGuire 3 : Homecoming Havoc||,Arcade|||||
84069A|Lizzie Mcguire - On The Go!|Lizzie McGuire : On the Go!||Role playing games,|1||THQ|Digital Eclipse|2004
84070A|Lode Runner|Lode Runner||Action,Platform,Puzzle,|||Success|Success|2003
84071A|Looney Tunes Double Pack|Looney Tunes Double Pack|||||||
84081A|Love Hina Advance - Shukufuku No Kane Wa Naru Kana|Love Hina Advance - Shukufuku no Kane wa Naru Kana|Love Hina Advance - Shukufuku no Kane ha Naru Kana|,Adventure|||||2001
3998AA|Lucky Luke Wanted|Lucky Luke Wanted|Lucky Luke - Wanted!|Adventure,|2||Wizard Soft|Infogrames|2001
4126AA|Lufia - The Ruins Of Lore|Lufia : The Ruins of Lore||Role playing games,|4||Atlus|Taito|2002
4151AA|Lunar Legend|Lunar Legend||Action,Role playing games,|2||Media Rings|Media Rings|2002
84086A|M And m's - Blast!|M&M's : Blast!|||||||
84087A|M And m's - Break 'em|M&M's : Break 'em|||||||
4238AA|Madagascar|Madagascar||Action,Adventure,|1||Activision|Vicarious Visions|2005
84091A|Madagascar - Operation Penguin|Madagascar - Operation Penguin|Madagascar - Operacion Pinguino|Action,Platform|||Vicarious Visions|Activision|2005
4408AA|Madden Nfl 06|Madden NFL 06||Sports,|2||EA Sports|Electronic Arts|2005
84092A|Madden Nfl 07|Madden NFL 07|Madden NFL 06|,Football US|||||
4587AA|Madden Nfl 2002|Madden NFL 2002||Sports,|1||EA Sports|Electronic Arts|2001
4343AA|Madden Nfl 2003|Madden NFL 2003||Sports,|4||EA Sports|Electronic Arts|2002
4388AA|Madden Nfl 2004|Madden NFL 2004||Sports,|4||EA Sports|Electronic Arts|2003
4324AA|Madden Nfl 2005|Madden NFL 2005||Sports,|4||Exient|Electronic Arts|2004
84094A|Maer Heaven - Knockin' On Heaven's Door|MAER Heaven - Knockin' on Heaven's Door|||||||
84095A|Magi Nation|Magi Nation||,RPG|||||
84096A|Magical Houshin|Magical Houshin||,RPG|||||
84097A|Magical Quest 2 Starring Mickey And Minnie|Magical Quest 2 Starring Mickey & Minnie||Platform,|||Klein|Capcom|2003
84098A|Magical Quest 3 Starring Mickey And Donald|Magical Quest 3 Starring Mickey & Donald|||||Capcom|Capcom|2004
84099A|Magical Quest Starring Mickey And Minnie|Magical Quest Starring Mickey & Minnie||Platform,|||Sun-Tec|Nintendo|2002
3990AA|Magical Vacation|Magical Vacation||Action,RPG|2||Brownie Brown|Nintendo|2001
84100A|Mahjong Keiji|Mahjong Keiji|||||||
84103A|Mahou Sensei Negima! - Private Lesson - Damedesuu Toshokan-jima|Mahou Sensei Negima! - Private Lesson - Damedesuu |||||||
84102A|Mahou Sensei Negima! - Private Lesson 2 - Ojamashimasuu Parasite De Chuu|Mahou Sensei Negima! - Private Lesson 2 - Ojamashi|||||||
84104A|Mail De Cute|Mail de Cute||,Cards|||||
84105A|Majesco's Rec Room Challenge|Majesco's Rec Room Challenge|||||||
84106A|Majesco's Sports Pack|Majesco's Sports Pack|||||||
84107A|Majokko Cream-chan No Gokko Series 1 - Wannyan Idol Gakuen|Majokko Cream-chan no Gokko Series 1 - Wannyan Ido||,Adventure|||||
84108A|Majokko Cream-chan No Gokko Series 2 - Kisekae Angel|Majokko Cream-chan no Gokko Series 2 - Kisekae Ang||,Adventure|||||
135855|Mandrake The Magician|Mandrake The Magician|||||||
84109A|Manga-ka Debut Monogatari|Manga-ka Debut Monogatari||,Adventure|||||
4322AA|Manic Miner|Manic Miner||Educational,Action,|1||Jester Interactive|Jester Interactive|2002
84114A|Marie, Elie And Anis No Atelier - Soyokaze Kara No Dengon|Marie, Elie & Anis no Atelier - Soyokaze kara no D|Marie, Elie & Anis No Atelier - Soyokaze Kara No Dengon|,RPG|||||
3762AA|Mario And Luigi - Superstar Saga|Mario & Luigi : Superstar Saga|Mario & Luigi - Superstar Saga|Sports,Role playing games,|4||Alpha Dream|Nintendo|2003
4027AA|Mario Golf - Advance Tour|Mario Golf : Advance Tour||Race, Driving,Sports,|4||Camelot Software|Nintendo|2004
167168|Mario Kart : Double Dash!!|Mario Kart : Double Dash!!|||||||
3790AA|Mario Kart - Super Circuit|Mario Kart : Super Circuit|Mario Kart Super Circuit|Race, Driving,|4||Intelligent Systems|Nintendo|2001
3883AA|Mario Party Advance|Mario Party Advance|Mario Kart Advance|Various,|2||Nintendo|Nintendo|2005
84123A|Mario Pinball Land|Mario Pinball Land||Simulation,Pinball,|1||Fuse Games Limited|Nintendo|2004
3819AA|Mario Tennis Advance|Mario Tennis: Power Tour||Sports,|4||Camelot Software|Nintendo|2005
3871AA|Mario Vs. Donkey Kong|Mario vs. Donkey Kong||Action,Puzzle|1||Nintendo|Nintendo|2004
3855AA|Marvel Ultimate Alliance|Marvel Ultimate Alliance||Action,Role playing games,|1||Raven Software|Activision|2006
84129A|Mary-kate And Ashley - Girls Night Out|Mary-Kate and Ashley - Girls Night Out||Action,Music|||||
84128A|Mary-kate And Ashley Sweet 16 - Licensed To Drive|Mary-Kate and Ashley Sweet 16 - Licensed to Drive|||||||
84131A|Masters Of The Universe He-man - Power Of Grayskull|Masters of the Universe He-Man : Power of Grayskull||Action / Adventure,Action,|||Taniko|TDK Mediactive|
4245AA|Mat Hoffman's Pro Bmx|Mat Hoffman's Pro BMX||Sports,|2||Activision|Activision|2001
4247AA|Mat Hoffman's Pro Bmx 2|Mat Hoffman's Pro BMX 2||Sports,|2||HotGen Studios|Activision|2002
84133A|Matantei Loki Ragnarok - Gensou No Labyrinth|Matantei Loki Ragnarok - Gensou no Labyrinth||,Adventure|||||
84134A|Matchbox Cross Town Heroes|Matchbox Cross Town Heroes||Action|||Imagine Engine|THQ|2002
84135A|Math Patrol - The Kleptoid Threat|Math Patrol : The Kleptoid Threat|||||||
3830AA|Max Payne|Max Payne||Shooter,Action,|1||Mobius|Take 2 Interactive|2004
84777A|Bee Game, The|The Bee Game|Bible Game, The|Action,Adventure|||Midway|Midway|
84139A|Maya The Bee - The Great Adventure|Maya the Bee - The Great Adventure||,Platform|||||
83235A|Biene Maja, Die - Klatschmohnwiese In Gefahr|Biene Maja, Die - Klatschmohnwiese in Gefahr|||||||
84138A|Maya The Bee - Sweet Gold|Maya the Bee - Sweet Gold|||||||
4108AA|Mazes Of Fate|Mazes of Fate||Role playing games,|1||Sabarasa Entertainment|Graffiti Entertainment|2006
4067AA|Mech Platoon|Mech Platoon||Shooter,Strategy,|2||Kemco|Kemco|2001
84142A|Medabots - Metabee|Medabots - Metabee||,RPG|||||
84144A|Medabots - Rokusho|Medabots - Rokusho||,RPG|||||
84140A|Medabots Ax - Metabee Ver.|Medabots AX - Metabee Ver.||,Fighting|||||
84141A|Medabots Ax - Rokusho Ver.|Medabots AX - Rokusho Ver.||,Fighting|2||Natsume|Ubisoft|2002
84146A|Medal Of Honor - Infiltrator|Medal of Honor - Infiltrator||Shooter / Run and Shoot,Shooter,|||Netherock|Electronic Arts|2003
4009AA|Medal Of Honor - Underground|Medal of Honor : Underground||Shooter,|4||Destination Software|Ubisoft|2002
84149A|Medarot G - Kabuto|Medarot G - Kabuto||,Fighting|||||
84150A|Medarot G - Kuwagata|Medarot G - Kuwagata||,Fighting|||||
84151A|Medarot Navi - Kabuto|Medarot Navi - Kabuto||,RPG|||||
84152A|Medarot Navi - Kuwagata|Medarot Navi - Kuwagata||,RPG|||||
84153A|Medarot Ni Core - Kabuto|Medarot Ni Core - Kabuto|||||||
84154A|Medarot Ni Core - Kuwagata|Medarot Ni Core - Kuwagata|||||||
3988AA|Mega Man And Bass|Mega Man & Bass||Shooter,Action,|1||Capcom|Capcom|2003
4164AA|Mega Man Battle Chip Challenge|Mega Man Battle Chip Challenge|Megaman Battle Chip Challenge|Various,Strategy,|2||Inti Creates|Capcom|2004
3907AA|Mega Man Battle Network|Mega Man Battle Network|Megaman Battle Network|Role playing games,Action,|1||Capcom|Capcom|2001
4112AA|Mega Man Battle Network 2|Mega Man Battle Network 2||Role playing games,|1||Capcom|Capcom|2001
4094AA|Mega Man Battle Network 3 - Blue Version|Mega Man Battle Network 3 : Blue Version|Megaman Battle Network 3 - Blue Version|Role playing games,|2||Capcom|Capcom|2003
4231AA|Mega Man Battle Network 3 - White Version|Mega Man Battle Network 3 : White Version|Megaman Battle Network 3 - White Version|Role playing games,|2||Capcom|Capcom|2002
4045AA|Mega Man Battle Network 4 - Blue Moon|Mega Man Battle Network 4 : Blue Moon|Megaman Battle Network 4 - Blue Moon|Role playing games,Strategy,|2||Capcom|Capcom|2004
4069AA|Mega Man Battle Network 4 - Red Sun|Mega Man Battle Network 4 : Red Sun|Megaman Battle Network 4 - Red Sun|Role playing games,|2||Capcom|Capcom|2004
3895AA|Mega Man Battle Network 5 - Team Colonel|Mega Man Battle Network 5 : Team Colonel|Megaman Battle Network 5 - Team Colonel|Role playing games,|2||Capcom|Capcom|2005
3897AA|Mega Man Battle Network 5 - Team Protoman|Mega Man Battle Network 5 : Team ProtoMan|Megaman Battle Network 5 - Team Protoman|Role playing games,Strategy,|2||Capcom|Capcom|2004
4097AA|Mega Man Battle Network 6 - Cybeast Falzar|Mega Man Battle Network 6 : Cybeast Falzar|Megaman Battle Network 6 - Cybeast Falzar|Role playing games,|||Capcom|Capcom|2005
4005AA|Mega Man Battle Network 6 - Cybeast Gregar|Mega Man Battle Network 6 : Cybeast Gregar|Megaman Battle Network 6 - Cybeast Gregar|Role playing games,Strategy,|||Capcom|Capcom|2005
3856AA|Mega Man Zero|Mega Man Zero|Megaman Zero|Action|1||Inti Creates|Capcom|2002
4064AA|Mega Man Zero 2|Mega Man Zero 2||Action,|2||Inti Creates|Capcom|2003
3987AA|Mega Man Zero 3|Mega Man Zero 3|Megaman Zero|Action|1||Inti Creates|Capcom|2004
3886AA|Mega Man Zero 4|Mega Man Zero 4|Megaman Zero|Simulation,Action,|1||Inti Creates|Capcom|2005
84169A|Meitantei Conan - Akatsuki No Monument|Meitantei Conan - Akatsuki no Monument||,Adventure|||||
84170A|Meitantei Conan - Nerawareta Tantei|Meitantei Conan - Nerawareta Tantei|Meitantei Conan - Nerai Wareta Tantei|,Adventure|||||
4313AA|Men In Black - The Series|Men in Black : The Series||Platform,|1||Ubisoft|David A. Palmer Productions|2001
84171A|Mermaid Melody - Pichi Pichi Pitch|Mermaid Melody - Pichi Pichi Pitch||,Music|||||
84172A|Mermaid Melody - Pichi Pichi Pitch - Pichi Pichi Party|Mermaid Melody - Pichi Pichi Pitch - Pichi Pichi P||,Music|||||
84173A|Mermaid Melody - Pichi Pichi Pitch - Pichi Pichitto Live Start!|Mermaid Melody - Pichi Pichi Pitch - Pichi Pichitt|Mermaid Melody - Pichi Pichi Pitch - Pichi Pichitto Live Start|,Music|||||
84174A|Metal Max 2 Kai|Metal Max 2 Kai||,RPG|||||
3937AA|Metal Slug Advance|Metal Slug Advance||Shooter,Action,|1||Noise Factory|SNK|2004
84175A|Metalgun Slinger|Metalgun Slinger||Action|||Open Sesame|Atmark|2002
3769AA|Metroid - Zero Mission|Metroid : Zero Mission||Race, Driving,|1||Nintendo|Nintendo|2004
3767AA|Metroid Fusion|Metroid Fusion||Action|1||Nintendo|Nintendo|2002
84177A|Mezase! Koushien|Mezase! Koushien|Mezase Koushien|,Baseball|||||
84178A|Mickey No Pocket Resort|Mickey no Pocket Resort||,Board game|||||
4116AA|Micromachines|MicroMachines|Micro Machines|Race, Driving,|4||Infinite Dreams|Atari|2002
4208AA|Midnight Club - Street Racing|Midnight Club : Street Racing|Midnight Club Street Racing|Action,Racing|1||Walrus|Digital Worldwide|
84184A|Midway's Greatest Arcade Hits|Midway's Greatest Arcade Hits||Action,Compilation|1||Pocket Studios|Midway|2001
84185A|Mighty Beanz Pocket Puzzles|Mighty Beanz Pocket Puzzles||Puzzle,|||Radius9|Majesco Games|2004
84187A|Mijn Dierenpension|Mijn Dierenpension||Simulation,|1||Independent Arts Software GmbH|dtp young entertainment GmbH & Co. KG|
84188A|Mijn Dierenpraktijk|Mijn Dierenpraktijk||Simulation,|1||Independent Arts Software GmbH|dtp young entertainment GmbH & Co. KG|
4542AA|Mike Tyson Boxing|Mike Tyson Boxing|Mike Tyson's Boxing|Sports,|2||Virtucraft|Ubisoft|2002
84190A|Minami No Umi No Odyssey|Minami no Umi no Odyssey|||||||
84191A|Mini Moni. - Mika No Happy Morning Chatty|Mini Moni. - Mika no Happy Morning Chatty|Mini Moni - Mika no Happy Morning Chatty|,Adventure|||||
84192A|Mini Moni. - Onegai Ohoshi-sama!|Mini Moni. - Onegai Ohoshi-sama!|Mini Moni - Onegai Ohoshi-sama!|,Music|||||
84194A|Minna No Ouji-sama|Minna no Ouji-sama||,Puzzle|||||
84197A|Minna No Shiiku Series - Boku No Kabuto, Kuwagata|Minna no Shiiku Series - Boku no Kabuto, Kuwagata|||||||
84195A|Minna No Shiiku Series 1 - Boku No Kabutomushi|Minna no Shiiku Series 1 - Boku no Kabutomushi|||||||
84196A|Minna No Shiiku Series 2 - Boku No Kuwagata|Minna no Shiiku Series 2 - Boku no Kuwagata|||||||
84198A|Minna No Soft Series - Happy Trump 20|Minna no Soft Series - Happy Trump 20||,Cards|||||
84199A|Minna No Soft Series - Hyokkori Hyoutan-jima - Don Gabacho Daikatsuyaku No Maki|Minna no Soft Series - Hyokkori Hyoutan-jima - Don|||||||
84200A|Minna No Soft Series - Minna No Mahjong|Minna no Soft Series - Minna no Mahjong|||||||
84201A|Minna No Soft Series - Minna No Shougi|Minna no Soft Series - Minna no Shougi|Minna no Soft Series - Minna no Shogi|,Puzzle|||||
84202A|Minna No Soft Series - Numpla Advance|Minna no Soft Series - Numpla Advance||,Puzzle|||||
84203A|Minna No Soft Series - Shanghai|Minna no Soft Series - Shanghai||,Puzzle|||||
84204A|Minna No Soft Series - Tetris Advance|Minna no Soft Series - Tetris Advance|||||||
84205A|Minna No Soft Series - Zooo|Minna no Soft Series - Zooo||,Puzzle|||||
84207A|Minority Report - Everybody Runs|Minority Report - Everybody Runs||,Fighter|||||
84362A|Pinky And The Brain - The Masterplan|Pinky and the Brain - The Masterplan|Pinky and The Brain - The Master Plan|Platform,|2-4||Swing! Entertainement|Warthog|2002
84208A|Mirakuru! Panzou - 7-tsu No Hoshi No Uchuu Kaizoku|Mirakuru! Panzou - 7-tsu no Hoshi no Uchuu Kaizoku|||||||
4056AA|Mission - Impossible - Operation Surma|Mission : Impossible : Operation Surma|Mission Impossible - Operation Surma|Action|1||Atari|Atari|2003
84212A|Miteluode - Lingdian Renwu|Miteluode - Lingdian Renwu||,Action|||||
84211A|Miteluode Ronghe|Miteluode Ronghe||,Action|||||
3739AA|Mlb Slugfest 2004|MLB SlugFest 20-04||Sports,|||Midway|Midway|2003
84214A|Mobile Pro Yakyuu - Kantoku No Saihai|Mobile Pro Yakyuu - Kantoku no Saihai|||||||
84215A|Mobile Suit Gundam Seed - Battle Assault|Mobile Suit Gundam Seed : Battle Assault||Fighting,|||||
84218A|Moero!! Jaleco Collection|Moero!! Jaleco Collection|Moero Jaleco Collection|Sports,||||Jaleco|
84219A|Momotarou Dentetsu G Gold Deck O Tsukure!|Momotarou Dentetsu G Gold Deck o Tsukure!|||||||
84220A|Momotarou Matsuri|Momotarou Matsuri|||||||
4583AA|Monopoly|Monopoly|EX Monopoly|Board game,|||Sniper|Sniper|2004
84223A|Monster Farm Advance 2|Monster Farm Advance 2||,RPG|||||
4363AA|Monster Force|Monster Force||Shooter,Action,|2||Universal Interactive|Digital Eclipse|2002
4632AA|Monster Gate|Monster Gate||,RPG|||Konami|Konami|2002
84224A|Monster Gate - Ooinaru Dungeon - Fuuin No Orb|Monster Gate - Ooinaru Dungeon - Fuuin no Orb|||||||
84225A|Monster Guardians|Monster Guardians||,RPG|||||
4307AA|Monster House|Monster House|Monster Force|Race, Driving,|1||THQ|THQ|2006
4544AA|Monster Jam Maximum Destruction|Monster Jam Maximum Destruction|Monster Jam - Maximum Destruction|,Racing|1||Clear Channel Entertainment|Ubisoft|2002
84228A|Monster Maker 4 - Flash Card|Monster Maker 4 - Flash Card|Monster Maker 4 Flash Card|,RPG|||||
84229A|Monster Maker 4 - Killer Dice|Monster Maker 4 - Killer Dice|||||||
84230A|Monster Rancher Advance|Monster Rancher Advance|Monster Rancher Advanced|Simulation,|4||Tecmo|Tecmo, Inc.|2001
84231A|Monster Rancher Advance 2|Monster Rancher Advance 2||Simulation,|4||Graphic Research Co., Ltd., Tecmo, Ltd.|Tecmo, Inc.|2002
84232A|Monster Summoner|Monster Summoner||,RPG|||||
84233A|Monster Truck Madness|Monster Truck Madness||Race, Driving,|4||Tantalus Interactive Pty. Ltd.|THQ|2003
84234A|Monster Trucks|Monster Trucks||Racing,|||Skyworks Interactive|Majesco Games|2004
84235A|Monster Trucks Mayhem|Monster Trucks Mayhem|Monster Trucks - Mayhem|Racing,|||Apex|Destination Software, Inc.|2006
3735AA|Monster! Bass Fishing|Monster! Bass Fishing|Monster Bass Fishing|Shooter,Sports,|1||Ignition Entertainment|AIA|2004
84236A|Monsters, Inc.|Monsters, Inc.|Monsters Inc.|Action,Platform|1||Natsume|THQ|2002
84238A|Moorhen 3 - The Chicken Chase!|Moorhen 3 - The Chicken Chase!|||||||
84239A|Morita Shougi Advance|Morita Shougi Advance|Morita Shogi Advance|,Puzzle|||||
3919AA|Mortal Kombat - Deadly Alliance|Mortal Kombat : Deadly Alliance||Fight,|2||Midway|Midway|2002
4029AA|Mortal Kombat Advance|Mortal Kombat Advance||Fight,Action,|2||Virtucraft|Midway|2001
84241A|Mortal Kombat - Tournament Edition|Mortal Kombat : Tournament Edition||Fight,|||Criterion Games|Midway|2003
3840AA|Mother 1+2|Mother 1+2||Various,Role playing games,|4||HAL Laboratory|Nintendo|2003
3774AA|Mother 3|Mother 3|Mother 1+2|Sports,Role playing games,|4||Brownie Brown|Nintendo|2006
4347AA|Moto Racer Advance|Moto Racer Advance||Race, Driving,Sports,|4||Adeline Software|Ubisoft|2002
84245A|Motocross Challenge|Motocross Challenge||Race, Driving,|1||DHG games|DHG games|
84246A|Motocross Maniacs Advance|Motocross Maniacs Advance||Race, Driving,Sports,|4||Konami|Konami|2002
4304AA|Motogp|MotoGP|Doom|Race, Driving,Sports,|4||THQ|THQ|2002
4616AA|Mr. Driller 2|Mr. Driller 2||Puzzle-Game,Strategy,|2||Atari|Namco|2001
84249A|Mr. Driller A - Fushigi Na Pacteria|Mr. Driller A - Fushigi na Pacteria||,Arcade|||||
4192AA|Mr. Nutz|Mr. Nutz||Action,|2||Dreamon|Infogrames|2002
4469AA|Ms. Pac-man - Maze Madness|Ms. Pac-Man : Maze Madness||Puzzle-Game,|4||Zoo Digital|Namco|2004
84252A|Mucha Lucha! - Mascaritas Of The Lost Code|Mucha Lucha! : Mascaritas of the Lost Code||,Fighter|||||
84253A|Mugenborg|Mugenborg||,RPG|||||
4394AA|Muppet Pinball Mayhem|Muppet Pinball Mayhem||Various,Action,Pinball,|1||New Kid Co|Ubisoft|2002
84255A|Mutsu - Water Looper Mutsu|Mutsu - Water Looper Mutsu|||||||
4527AA|Mx 2002 Featuring Ricky Carmichael|MX 2002 featuring Ricky Carmichael||Sports,|1||THQ|Tiertex Design Studios|2001
84257A|My Little Pony - Crystal Princess - The Runaway Rainbow|My Little Pony : Crystal Princess, The Runaway Rainbow|My Little Pony Crystal Princess - The Runaway Rainbow|,Adventure|||Webfoot|THQ|
84258A|Nakayoshi Mahjong - Kabureach|Nakayoshi Mahjong - KabuReach|||||||
84259A|Nakayoshi Pet Advance Series 1 - Kawaii Hamster|Nakayoshi Pet Advance Series 1 - Kawaii Hamster|||||||
84260A|Nakayoshi Pet Advance Series 2 - Kawaii Koinu|Nakayoshi Pet Advance Series 2 - Kawaii Koinu||,Breeding|||||
84261A|Nakayoshi Pet Advance Series 3 - Kawaii Koneko|Nakayoshi Pet Advance Series 3 - Kawaii Koneko||,Breeding|||||
