Apple II Compilation 010;0;Compilation;????;30166746;12117;Unknown;;
Apple II Compilation 011;0;Compilation;????;a14a3cd5;12118;Unknown;;
Apple II Compilation 012;0;Compilation;????;34634e16;12119;Unknown;;
Apple II Compilation 013;0;Compilation;????;f8655e5e;12120;Unknown;;
Apple II Trek;0;Strategy;????;749c23a0;12121;Unknown;;
Apple IIe Diagnostic;0;Software;????;efef3efa;12122;Unknown;;
Apple IIe Diagnostic;0;Software;????;8ca10a1a;12122;Unknown;;
Apple Invader;0;Shooter;????;29f1ed82;12129;Unknown;;
Apple Invader [a][do];0;Shooter;????;d564274f;12129;Unknown;;
Apple Mechanic;0;Software;1982;ad8536e0;12130;Unknown;;
Apple Mechanic;0;Software;1982;cf7b6661;12130;Unknown;;
Apple Mechanic Typefaces;0;Software;1982;63be8d16;12131;Unknown;;
Apple Mechanic Typefaces [a];0;Software;1982;1839bab0;12131;Unknown;;
Apple Organ;0;Educational;????;8921d8cf;12132;Unknown;;
Apple Pairing;0;Puzzle;????;4451e95c;12133;Unknown;;
Apple Panic [cr2];0;Arcade;????;f572fb44;12134;Unknown;;
Apple Panic [cr2][a];0;Arcade;????;82aa4d34;12134;Unknown;;
Apple Panic [cr];0;Arcade;????;49a46238;12134;Unknown;;
Apple Presents... Apple;0;Software;????;a5ca61d6;12135;Unknown;;
Apple Works Enhancements;0;Software;1991;7eb74674;12136;Unknown;;
Apple Works Enhancements (Docs);0;Software;1991;9e051a73;12136;Unknown;;
Apple Works II (Disk 1 of 2)(Boot);0;Software;1986;08d5e6c4;12137;Unknown;;
Apple Works II (Disk 2 of 2)(Program);0;Software;1986;f76fa1c6;12137;Unknown;;
Apple Works Installer (Disk 01 of 11);0;Software;1993;8a8d0e92;12138;Unknown;;
Apple Works Installer (Disk 02 of 11);0;Software;1993;6d7a4765;12138;Unknown;;
Apple Works Installer (Disk 03 of 11);0;Software;1993;bbb6f894;12138;Unknown;;
Apple Works Installer (Disk 04 of 11);0;Software;1993;afe2eaf2;12138;Unknown;;
Apple Works Installer (Disk 05 of 11);0;Software;1993;70c7cfd8;12138;Unknown;;
Apple Works Installer (Disk 06 of 11);0;Software;1993;544647c4;12138;Unknown;;
Apple Works Installer (Disk 07 of 11);0;Software;1993;a26f2d79;12138;Unknown;;
Apple Works Installer (Disk 08 of 11);0;Software;1993;a6bbca7f;12138;Unknown;;
Apple Works Installer (Disk 09 of 11);0;Software;1993;a29e0b16;12138;Unknown;;
Apple Works Installer (Disk 10 of 11);0;Software;1993;41507622;12138;Unknown;;
Apple Works Installer (Disk 11 of 11);0;Software;????;1993;12138;Unknown;;
Apple World [cr];0;Software;1979;17ec0efb;12139;Unknown;;
Apple Writer II;0;Software;1984;54217f2d;12140;Unknown;;
Apple Writer II [a];0;Software;1984;9e5c39be;12140;Unknown;;
Aquatron & Neptune & Plasmania;0;Compilation;????;0533479e;12141;Unknown;;
Arcade Boot Camp [cr];0;Arcade;1984;f4856577;12142;Unknown;;
Arcade Insanity;0;Shooter;1983;a7efd956;12143;Unknown;;
Arcade Machine, The (Disk 1 of 2)[cr2];0;Shooter;1982;5ec1334d;12144;Unknown;;
Arcade Machine, The (Disk 1 of 2)[cr];0;Shooter;1982;ad4f225d;12144;Unknown;;
Arcade Machine, The (Disk 2 of 2)[cr2];0;Shooter;1982;2da46af7;12144;Unknown;;
Arcade Machine, The (Disk 2 of 2)[cr];0;Shooter;1982;74b28fb5;12144;Unknown;;
Arcade Mode & Dragonfire & Paipec;0;Compilation;????;e8b6339b;12145;Unknown;;
Archon II - Adept [cr];0;Chess;1985;fcf7b2e8;12147;Unknown;;
Archon [cr];0;Chess;1984;34acae6e;12146;Unknown;;
Archon [cr][o];0;Chess;1984;35b1286a;12146;Unknown;;
Arcticfox [cr][o];0;Action;1986;38649e56;12148;Unknown;;
Ardy [cr];0;Arcade;1985;8b5b9ba8;12149;Unknown;;
Argos [cr];0;Shooter;1983;44d7c92c;12150;Unknown;;
Arkanoid;0;Breakout;1987;ec333f72;12151;Unknown;;
Arkanoid Editor (Fr);0;Software;1989;0bff80f6;12152;France;;
Arkanoid [cr][t];0;Breakout;1987;c35c1af5;12151;Unknown;;
Arkanoid [cr][t][a];0;Breakout;1987;5587e6de;12151;Unknown;;
Armageddon;0;Strategy;1986;be3c1ced;12153;Unknown;;
Artesians [cr];0;Arcade;????;4446cd85;12154;Unknown;;
Artist, The [cr];0;Drawing;1982;8a2c1618;12155;Unknown;;
Ascii Express The Professional;0;Software;1982;4a262d0f;12156;Unknown;;
Ascii Express The Professional (Disk 1 of 2);0;Software;1984;1c0d49a6;12156;Unknown;;
Ascii Express The Professional (Disk 2 of 2);0;Software;1984;ac9610b2;12156;Unknown;;
Asteroids;0;Shooter;1980;f9bf9c05;12157;Unknown;;
Asteroyder & Human Fly & Pool;0;Compilation;????;7d80b242;12158;Unknown;;
Astroscope;0;Other;????;3770162;12159;Unknown;;
ATC;0;Software;1979;c90eddd7;12160;Unknown;;
Atree II;0;Software;????;d62cfb58;12161;Unknown;;
Audex;0;Software;1982;6af1d4c8;12162;Unknown;;
Auto Atlas (Disk 1 of 2);0;Software;1983;65d558f8;12163;Unknown;;
