Sega Classics Arcade Collection (4 games);0;Compilation;1992;0;16761;Unknown;;
Sega Classics Arcade Collection (5 games);0;Compilation;????;0;13549;Unknown;;
Sengoku Densho;0;Fighter;1991;0;16762;Unknown;;
Sensible Soccer;0;Soccer;1993;0;16937;Unknown;;
Sewer Shark;0;Shooter;1993;0;16938;Unknown;;
Shadow of the Beast 2;0;Action;????;0;13550;Unknown;;
Shadowrun (J);0;Adventure;1996;0;20206;Japan;;
Shining Force CD;0;RPG;????;0;13551;Unknown;;
Silky Lip (J);0;RPG;1992;0;16927;Japan;;
Silpheed;0;Shooter;????;0;13552;Unknown;;
Sin Megami Tensei (J);0;RPG;????;0;13553;Japan;;
Smurfs, The;0;Platform;????;0;13554;Unknown;;
Snatcher;0;Adventure;????;0;13555;Unknown;;
Sol-Feace;0;Shooter;????;0;13556;Unknown;;
Sonic CD;0;Platform;????;0;13557;Unknown;;
Soul Star;0;Shooter;????;0;13558;Unknown;;
Space Ace;0;Adventure;????;0;13559;Unknown;;
Spiderman vs. Kingpin;0;Platform;1993;0;16763;Unknown;;
Star Wars - Rebel Assault;0;Shooter;????;0;13562;Unknown;;
Star Wars Chess;0;Chess;????;0;13561;Unknown;;
Stellar Fire;0;Shooter;????;0;13563;Unknown;;
Super League CD;0;Baseball;1993;0;16934;Unknown;;
Surgical Strike (U);0;Gun shooter;1995;0;20207;USA;;
Tenbu Mega CD Special (J);0;Strategy;????;0;16939;Japan;;
Terminator, The;0;Action;????;0;13565;Unknown;;
The Third World War;0;Strategy;????;0;13566;Unknown;;
Theme Park (E);0;Strategy;1995;0;20208;Europe;;
Thunderhawk;0;Shooter;????;0;13567;Unknown;;
Time Cop;0;Shooter;????;0;13568;Unknown;;
Time Gal;0;Adventure;????;0;13569;Unknown;;
Tomcat Alley;0;Aerial fighting;????;0;13570;Unknown;;
Ultraverse Prime;0;Fighter;????;0;13571;Unknown;;
Urusei Yatsura - Dear My Friends (J);0;Adventure;????;0;13572;Japan;;
Vay;0;RPG;????;0;13573;Unknown;;
Wheel of Fortune;0;Puzzle;????;0;16940;Unknown;;
Who Shot Johnny Rock;0;Adventure;????;0;16941;Unknown;;
Wild Woody;0;Platform;????;0;13574;Unknown;;
Willy Beamish, The Adventures of;0;Adventure;1992;0;13575;Unknown;;
Winds of Thunder;0;Shooter;????;0;13576;Unknown;;
Wing Commander;0;Spaceship;????;0;13577;Unknown;;
Winning Post (J);0;Breeding;????;0;20209;Japan;;
Wolfchild;0;Action;????;0;13578;Unknown;;
Wonderdog;0;Platform;????;0;13579;Unknown;;
World Cup USA 94;0;Soccer;1994;0;16942;Unknown;;
WWF - Rage in The Cage;0;Wrestling;1993;0;16943;Unknown;;

